"APP ID"	"Date Announced"	"CIA Name"	"Grant Type"	"Sub Type"	"Grant Title"	"Admin Institution"	"State"	"Sector"	"Total"	"Broad Research Area"	"Field of Research"	"Res KW1"	"Res KW2"	"Res KW3"	"Res KW4"	"Res KW5"	"Plain Description"
1182038	2019-12-07	"Dr Nidhi Bansal"	"Ideas Grants"	"Ideas Grants"	"Next-generation feeding for premature babies: ‘Bioactive’ breastmilk pasteurised by nanosecond pulsed electric field"	"University of Queensland"	"QLD"	"University"	421210	"Public Health"	"Paediatrics"	"low birth weight infant"	"premature infant"	"breast milk"	"infant nutrition"	"neonatal intensive care (nicu)"	"We have shown that breastmilk is superior to formula for infant early health, because saliva-breastmilk interactions regulate the microbiota in the infant's mouth and gut. The growing number of preterm/low-birth-weight infants receiving intragastric feeding of heat-pasteurised donor breastmilk do not receive this benefit. We will test a unique non-thermal technology, Nanosecond Pulsed Electric Field, to create microbiologically-safe, bioactive donor breastmilk to improve infant nutrition."
1182153	2019-12-07	"Dr Daniel Beard"	"Ideas Grants"	"Ideas Grants"	"Shear-activated nanotherapeutics to selectively enhance collateral cerebral blood flow during ischaemic stroke"	"University of Newcastle"	"NSW"	"University"	462635	"Basic Science"	"Systems Physiology"	"stroke"	"cerebral blood flow"	"nanotechnology"	"translational research"	"treatment efficacy"	"Selectively increasing blood flow through bypass vessels can help save the brain from stroke. We have teamed up with researchers from Harvard University who produce vasodilating drugs, which are packaged into incredibly small delivery devices called nanoparticles. These nanoparticles only release the drug when exposed to levels of shear stress only found in brain bypass vessels. This grant will explore the potential of these nanoparticles as a new therapy for stroke."
1182155	2019-12-07	"A/Pr Marie-Liesse Asselin-Labat"	"Ideas Grants"	"Ideas Grants"	"Effect of DNA damaging agents on the lung immune microenvironment and the initiation of lung cancer"	"Walter and Eliza Hall Institute of Medical Research"	"VIC"	"Research Institutes"	870737.5	"Basic Science"	"Cancer Cell Biology"	"non-small cell lung cancer"	"dna damage"	"t cells"	"cancer immunology"	"stem cell biology"	"The lungs are constantly exposed to DNA damaging agents present in air pollution, tobacco smoke, agricultural or industrial chemicals. DNA damaging agents are deleterious for lung cells, resulting in the accumulation of mutations that participate in cancer formation. But other cell types in the lung are also likely affected by these agents and permit cancer growth. We aim to study how respiratory cells and immune cells interact following chemical injury to lead to cancer formation."
1182242	2019-12-07	"Prof Janna Morrison"	"Ideas Grants"	"Ideas Grants"	"Mending a broken heart: Understanding and harnessing the fetal heart’s capacity for repair"	"University of South Australia"	"SA"	"University"	1000060	"Basic Science"	"Cell Physiology"	"fetal circulation"	"fetal development"	"cardiomyocytes"	"microarrays"	"proliferation"	"Heart disease kills one Australian every 12 minutes. Early treatment increases survival rate; if myocardial damage is repaired, quality of life improves. Ability for heart muscle cells to proliferate is lost before birth so jump starting this process would improve patient outcomes. We will modulate gene expression to turn on the ability of heart muscle cells to proliferate after birth by understanding which of these regulators are critical for proliferation of heart muscles cells before birth."
1182318	2019-12-07	"Dr Catherine Carmichael"	"Ideas Grants"	"Ideas Grants"	"Novel therapeutic strategies for an aggressive subtype of Acute Myeloid Leukaemia"	"Monash University"	"VIC"	"University"	1385686.5	"Clinical Medicine and Science"	"Haematological Tumours"	"leukaemogenesis"	"erythroleukemia"	"haematological malignancy"	"erythropoiesis"	"genetics"	"Acute Erythroleukaemia (AEL) is an aggressive and extremely poor outcome subtype of Acute Myeloid Leukaemia that is largely resistant to standard treatments. We currently have a very limited understanding of the mechanisms that underpin AEL development, and subsequently have made very little inroads into understanding how to best treat this malignancy. In this project we will generate novel models of AEL in which to identify and develop novel therapeutic strategies for this disease."
1182330	2019-12-07	"Dr Matthew Piper"	"Ideas Grants"	"Ideas Grants"	"Defining diets to treat inborn errors of amino acid metabolism"	"Monash University"	"VIC"	"University"	693700	"Basic Science"	"Genetics not elsewhere classified"	"metabolic disease"	"drosophila melanogaster"	"amino acids"	"disease modelling"	"nutritional therapy"	"Inborn errors of amino acid metabolism are a group of rare genetic diseases for which treatment with diet alteration has shown dramatic promise. However their rarity make them difficult to study and treat. This project will create fruit flies with these diseases and test whether tailored diets can restore their health. Flies are cheap to study and easy to manipulate, and since their metabolic system is very similar to ours, we will use them as a rapid path to understand and treat these diseases."
1182515	2019-12-07	"Prof Peter Dargaville"	"Ideas Grants"	"Ideas Grants"	"Prediction and detection of apnoea in preterm infants"	"University of Tasmania"	"TAS"	"University"	823982	"Clinical Medicine and Science"	"Paediatrics"	"premature infant"	"apnoea of prematurity"	"monitoring"	"airway obstruction"	"artificial neural networks"	"Preterm infants regularly have pauses in respiration and airway obstruction during their stay in the neonatal intensive care unit. Such events are difficult to detect and almost impossible to predict. In a clinical study in preterm infants <30 weeks gestation, we will examine whether machine-learning software can predict impending pauses in respiration, and whether a combination of innovative monitoring tools can improve the detection of pauses in breathing, and/or airway obstruction."
1182525	2019-12-07	"Dr Nicholas Clemons"	"Ideas Grants"	"Ideas Grants"	"Establishing functional drivers and novel therapeutic targets in oesophageal adenocarcinoma"	"University of Melbourne"	"VIC"	"University"	1174200	"Basic Science"	"Cancer Cell Biology"	"oesophageal cancer"	"tumourigenesis"	"functional genomics"	"xenografts"	"tumour promotion"	"Survival from oesophageal cancer is low and current treatments are largely ineffective. Efforts to develop new therapies are hampered by a lack of understanding of what causes the cancer to develop at the molecular genetic level. This project will address this important issue by exploiting new genetic knowledge of the disease to comprehensively characterise the important molecular causes of oesophageal cancer and identify new targets for therapy."
1182564	2019-12-07	"Prof Angel Lopez"	"Ideas Grants"	"Ideas Grants"	"Mutation-Centric Therapy for JAK2 vs CALR Mutated Myelofibrosis"	"University of South Australia"	"SA"	"University"	661237	"Basic Science"	"Haematological Tumours"	"myeloid leukaemia"	"jak/stat pathway"	"receptor signalling"	"mouse models"	"kinase inhibitors"	"Myelofibrosis is a chronic bone marrow disorder of elderly patients characterised by fatigue and bone pain, disappointingly, but current treatment designed to treat myelofibrosis have not proven to eradicate the disease-causing cells and have unexpected side effects. By carefully studying the signals inside patient cells, we have uncovered two therapeutic strategies that have great potential to reduce side effects and improve response rates according to the molecular changes in each patient."
1182948	2019-12-07	"A/Pr Mark Baker"	"Ideas Grants"	"Ideas Grants"	"Heat-shock induced alternative splicing and its role in oligoasthenoteratozoospermia"	"University of Newcastle"	"NSW"	"University"	673293	"Basic Science"	"Reproduction"	"testis"	"spermatogenesis"	"male contraception"	"male infertility"	"fertility"	"Within a subset of infertile men diagnosed with Oligoasthenoteratozoospermia (OAT), the reason why they produce low numbers of sperm, with poor motility and morphology is because during spermatogeneisis, an imbalance in the level of proteins regulating alternative splicing occurs. This comes about through heat stress. This in turn, causes lower amounts of protein phosphatase isoform 2, a known cause of OAT."
1182974	2019-12-07	"Dr Jamie Fletcher"	"Ideas Grants"	"Ideas Grants"	"Improving induction therapy for high-risk neuroblastoma through bypass or inhibition of P-glycoprotein"	"University of New South Wales"	"NSW"	"University"	286900.2	"Basic Science"	"Chemotherapy"	"neuroblastoma"	"p-glycoprotein"	"chemotherapy"	"pre-clinical studies"	"biomarkers"	"High-risk neuroblastoma (HR-NB) is treated with high-dose chemotherapy, however 50% of patients do not survive and survivors suffer lifelong debilitating effects caused by their treatment. We identified a drug resistance mechanism that is commonly present in HR-NB. We will test whether the presence of this mechanism in individual patient samples indicates they will be drug resistant and should be treated with a different drug, and whether blocking this mechanism can restore drug effectiveness."
1183532	2019-12-07	"A/Pr Peter Janes"	"Ideas Grants"	"Ideas Grants"	"Targeting recruitment of myeloid cells to the immune tumour microenvironment"	"La Trobe University"	"VIC"	"University"	573135	"Basic Science"	"Cancer Cell Biology"	"eph receptors"	"antibody cancer therapy"	"cancer cell biology"	"myeloid"	"tumour targeting"	"While immune cells generally fight disease, certain types can also aid tumour growth by promoting blood vessel growth and tumour spread, or inhibiting anti-tumour immune responses. We have detected a protein called EphA3, which guides cell migration, particularly on these tumour associated cells, but is not on normal tissues. We are studying effects of reducing EphA3 levels, or using novel drugs against EphA3, on abundance of these tumour-associated immune cell types and on tumour growth."
1183570	2019-12-07	"Dr Joshua Lewis"	"Ideas Grants"	"Ideas Grants"	"Automated methods for evaluating structural vascular disease"	"Edith Cowan University"	"WA"	"University"	467980	"Health Services Research"	"Medical and Health Sciences not elsewhere classified"	"imaging"	"vascular disease"	"computer-assisted diagnosis"	"ageing population"	"calcification"	"The disease (atherosclerosis) that causes most heart attacks and strokes occurs decades before these events. We have developed a quick, easy and safe way to image a stable marker of advanced atherosclerosis using widely available machines. We now propose to use machine learning to automate AAC assessment offering a novel, feasible and scalable approach to screen older Australian populations for structural vascular disease."
1183597	2019-12-07	"Prof Mark Willcox"	"Ideas Grants"	"Ideas Grants"	"Tackling Hospital Acquired Infections with Peptide Mimics"	"University of New South Wales"	"NSW"	"University"	1177905	"Basic Science"	"Biomaterials"	"bacterial biofilm"	"antimicrobial therapy"	"peptides"	"chemistry"	"medicinal chemistry"	"Medical devices, including artificial organs, are becoming increasingly common and improve the health of people. However, all medical devices can become colonised by microbes, and this leads to severe chronic infections. Often the only remedy is removal of the device, not always be practical. We have developed peptide mimics that can prevent microbial colonisation. This project will improve their activity when bound to surfaces and extensively characterise their antimicrobial activity."
1183737	2019-12-07	"Dr Phillip Kantharidis"	"Ideas Grants"	"Ideas Grants"	"Targeting pro-resolution pathways to reverse diabetic kidney disease"	"Monash University"	"VIC"	"University"	1046310.8	"Basic Science"	"Medical and Health Sciences not elsewhere classified"	"diabetic nephropathy"	"renal fibrosis"	"renal growth factors"	"kidney disease"	"inflammation"	"In various kidney diseases including the most common cause of end stage kidney disease, diabetic kidney disease, identifying the molecular mechanisms responsible for kidney failure are needed to assist in defining new targets and developing more effective treatments. The proposed studies highlight the potential of a naturally occurring endogenous molecule called Lipoxin, as a modulator of kidney injury which will provide us with a novel approach to target the problem of diabetic kidney disease."
1183810	2019-12-07	"Prof Stephen Alexander"	"Ideas Grants"	"Ideas Grants"	"Using Regulatory CAR T Cells to Protect Kidney Transplants"	"University of Sydney"	"NSW"	"University"	833925.7	"Basic Science"	"Nephrology and Urology"	"kidney disease"	"transplantation"	"therapeutic target"	"t cell activation"	"kidney transplantation"	"This proposal generates a T cell that prevents rejection and is specific to a kidney transplant. This is achieved by the insertion of a receptor on the surface that only recognises the major immune protein HLA-A2 expressed on the surface of all the cells in the kidney transplant. The studies outlined using cutting edge technology to generate protective T cells that express a receptor for HLA-A2 and can supress rejection in mouse and humanised mouse models."
1184009	2019-12-07	"Dr John Lock"	"Ideas Grants"	"Ideas Grants"	"Revolutionising circulating tumour cell analysis in castrate resistant prostate cancer: proteomic microscopy and artificial intelligence for precision definition of mechanisms and targets"	"University of New South Wales"	"NSW"	"University"	740456	"Clinical Medicine and Science"	"Cancer Cell Biology"	"androgen independent prostate cancer"	"cancer progression"	"protein localisation"	"biomarkers"	"confocal microscopy"	"Treatment of advanced prostate cancer (PC) commonly leads to therapy resistance and disease progression. Resistance can arise due to many alternative molecular changes. To better understand and treat PC, we isolate cancer cells from patient blood, measuring their molecular properties with a new imaging method capturing more information than ever before about key molecules. Artificial intelligence will be used to learn how PC progresses, allowing selection of the best therapy for each patient."
1184197	2019-12-07	"Dr Yih-Chih Chan"	"Ideas Grants"	"Ideas Grants"	"Understanding genetic and non-genetic resistance to therapeutic pressure in acute myeloid leukaemia"	"University of Melbourne"	"VIC"	"University"	682545	"Basic Science"	"Haematological Tumours"	"acute myeloid leukaemia (aml)"	"cancer genetics"	"cancer biology"	"cancer therapy"	"drug resistance"	"Resistance to cancer therapy is often thought to be due to mutations in essential genes (genetic changes). However, resistance can also arise from the expression of genes without detectable mutations (non-genetic changes). Therefore, it is critical to understand how these genetic and non-genetic changes contribute to therapy resistance in cancer. We will address this question in a unique set of patient samples with the aim of identifying future strategies to prevent this form of resistance."
1184263	2019-12-07	"Prof Jennifer Byrne"	"Ideas Grants"	"Ideas Grants"	"Prevalence and impact of fraudulent cancer research publications targeting the functions of human genes"	"University of Sydney"	"NSW"	"University"	333918	"Basic Science"	"Molecular Targets"	"informatics"	"molecular genetics"	"gene function"	"gene targeting"	"oligonucleotide"	"We have recently proposed that parts of the cancer research literature are unreliable, due to the possible mass creation of fraudulent publications around the functions of different human genes in cancer. We have written a computer tool “Seek & Blastn” to identify these publications. This project seeks to improve and apply this tool to discover what we believe to be thousands of papers that have been fraudulently created around the functions of individual human genes in different cancer types."
1184309	2019-12-07	"Prof Matthew Watt"	"Ideas Grants"	"Ideas Grants"	"Liver exosomes: linking non-alcoholic fatty liver disease and insulin resistance"	"University of Melbourne"	"VIC"	"University"	837420	"Basic Science"	"Medical Physiology not elsewhere classified"	"insulin resistance"	"fatty liver disease"	"lipid metabolism"	"glucose metabolism"	"proteomics"	"Non-alcoholic fatty liver disease (NAFLD) and type 2 diabetes are common co-morbidities. Signals originating from the NAFLD liver negatively affect insulin sensitivity, but the underlying mechanisms remain unresolved. We will test whether the protein and lipid cargo of liver-derived exosomes is altered in NAFLD and whether exosomes derived from NAFLD livers cause insulin resistance and impaired glycemic control. This will be tested using human liver exosomes and studies in pre-clinical models."
1184360	2019-12-07	"Prof John Bertram"	"Ideas Grants"	"Ideas Grants"	"Tracking the development and progression of chronic kidney disease using non-invasive imaging"	"Monash University"	"VIC"	"University"	1032416	"Basic Science"	"Medical and Health Sciences not elsewhere classified"	"kidney"	"magnetic resonance imaging (mri)"	"kidney disease"	"renal physiology"	"positron emission tomography (pet)"	"Damage and loss of kidney filters are hallmarks of most forms of kidney disease. Until now kidney filters could only be viewed in tissue obtained at biopsy or autopsy. In 2017, we imaged and quantified these filters in living animals (rodents) for the first time. We will use our non-invasive imaging technologies to study kidney disease in living rodents and extend our technology to living sheep, an important step towards translation of this landmark technology to humans."
1184485	2019-12-07	"Prof Stuart Pitson"	"Ideas Grants"	"Ideas Grants"	"Employing humanised xenotransplantation models of acute myeloid leukaemia to predict patient outcome and direct therapy"	"University of South Australia"	"SA"	"University"	795650	"Basic Science"	"Haematological Tumours"	"acute myeloid leukaemia (aml)"	"mouse models"	"targeted therapy"	"clonal diversity"	"relapse prevention"	"Initial treatment of acute myeloid leukaemia (AML) often induces disease remission, but these responses are often short lived, with patients frequently relapsing with aggressive, difficult to treat disease. This proposal aims to identify the factors driving AML patient relapse, so that this information can be used to identify new targeted therapies to be used in combination with current clinically approved therapies to prevent disease relapse."
1184571	2019-12-07	"Dr Christina Bursill"	"Ideas Grants"	"Ideas Grants"	"Novel nanoscale theranostic applications of porphysomes in atherosclerotic cardiovascular disease"	"University of Adelaide"	"SA"	"University"	632690	"Clinical Medicine and Science"	"Cardiology (incl. Cardiovascular Diseases)"	"atherosclerosis"	"restenosis"	"nanotechnology"	"anti-inflammatory"	"imaging"	"Heart disease is the leading cause of death world-wide. We will test multipurpose nanoparticles for their ability to detect and prevent the build-up of fatty material in the blood vessels of the heart that causes heart attack. These studies aim to identify a new therapy that more effectively reduces heart disease than conventional lipid-lowering therapies by using a targeted approach that sensitively detects and specifically corrects the accumulation of the fatty material in heart vessels."
1184595	2019-12-07	"Prof Wai Lim"	"Ideas Grants"	"Ideas Grants"	"The assessment of novel immunological risk profile to establish the most suitable parental donor for kidney transplantation: “Best-Parent” study (ELIMINATE)"	"University of Western Australia"	"WA"	"University"	1833663.5	"Clinical Medicine and Science"	"Nephrology and Urology"	"kidney transplantation"	"transplant rejection"	"human leukocyte antigen (hla) typing"	"end-stage kidney disease"	"adolescent"	"Kidney transplants from parents are the most common treatment for paediatric patients with kidney failure. Recent evidence suggests that kidneys from mothers were more likely to fail compared to kidneys from fathers. The reason is unknown but may reflect patient’s differential immune response to the incompatible genes of mother and father. This project will address this important question and our findings will help to inform the selection of the most suitable parent for transplantation."
1184615	2019-12-07	"Prof Tony Tiganis"	"Ideas Grants"	"Ideas Grants"	"Next Generation Cell Therapies for Cancer"	"Monash University"	"VIC"	"University"	1786030	"Basic Science"	"Solid Tumours"	"t cell immunotherapy"	"solid tumours"	"natural killer cells"	"protein tyrosine phosphatase (ptp)"	"tumour immunology"	"Immune-based therapies are revolutionising the treatment of previously intractable cancers. In particular, therapies using chimeric antigen receptor (CAR) T cells have yielded unprecedented clinical responses in patients with B cell leukemia. However, the majority of cancers, in particular solid tumours, fail to respond to CAR T cell therapy. This proposal will take advantage of cutting-edge preclinical tumour models and innovative approaches to enhance CAR cell therapies in cancer."
1184841	2019-12-07	"Dr Shayanti Mukherjee"	"Ideas Grants"	"Ideas Grants"	"Advancing Women’s Urogynecological Health using Micro/Nanotechnologies"	"Monash University"	"VIC"	"University"	1168385	"Basic Science"	"Obstetrics and Gynaecology"	"gynaecology"	"urogenital disorders"	"women's health"	"tissue engineering"	"biomaterials"	"Pelvic organ prolapse (POP) is a hidden, debilitating gynaecological disorder affecting 25% of women causing sexual, bladder and bowel dysfunction. POP is the herniation of the uterus, bladder, or bowel into the vagina due to childbirth injury. Surgical treatment often fails and the use of vaginal mesh has been banned due to unacceptable side effects. At present, there is no cure. We are developing novel bioengineered therapies using stem cells and nanotechnology to repair the damaged tissue."
1184867	2019-12-07	"Prof Mark Hedger"	"Ideas Grants"	"Ideas Grants"	"Treating Inflammation in the Male Reproductive Tract"	"Monash University"	"VIC"	"University"	1225116	"Basic Science"	"Paediatrics and Reproductive Medicine not elsewhere classified"	"male reproduction"	"activin"	"inflammation"	"fertility"	"infectious diseases"	"Excessive inflammation, which is caused by infection, trauma or spontaneous immune dysfunction can produce damage in most organs, leading to potentially severe, life-long health problems. This research examines the contribution of proteins called activins to the onset of inflammation in the male reproductive tract. A naturally-occurring activin-blocking protein, called follistatin, will be examined to determine if this can be a novel therapy for male reproductive disorders."
1184874	2019-12-07	"Dr Melkam Kebede"	"Ideas Grants"	"Ideas Grants"	"Proinsulin sorting at the trans-Golgi-network."	"University of Sydney"	"NSW"	"University"	601672.5	"Basic Science"	"Protein Trafficking"	"insulin"	"insulin secretion"	"golgi complex"	"trafficking"	"diabetes mellitus"	"A major feature in the pathogenesis of type 2 diabetes is the loss of pancreatic β-cell function characterised by reduced glucose-induced insulin secretion and increased secretion of unprocessed proinsulin. This may be due to defects in proinsulin sorting into secretory vesicles and processing of proinsulin into insulin. The exact mechanisms that are responsible for sorting of proinsulin into vesicles are not fully defined. Our aim is to discover key proteins and steps involved in this process."
1184890	2019-12-07	"Dr Emanuele Pelosi"	"Ideas Grants"	"Ideas Grants"	"Congenital malformations of the female reproductive tract: identification of novel genetic causes to improve diagnosis and management"	"University of Queensland"	"QLD"	"University"	781237	"Clinical Medicine and Science"	"Foetal Development and Medicine"	"female reproduction"	"reproductive disorders"	"developmental disorders"	"genetic disorders"	"developmental biology"	"Mayer-Rokitansky-Kuster-Hauser (MRKH) syndrome is the most severe congenital anomaly of the female reproductive tract, characterized by the incomplete development of uterus and vagina.  MRKH syndrome results in the inability to conceive, and represents a devastating diagnosis for a young woman. This great physical and emotional burden requires constant clinical management and counselling for most of a woman’s life. This project investigates the pathogenic mechanism responsible for MRKH syndrome."
1184925	2019-12-07	"Dr Susan Woods"	"Ideas Grants"	"Ideas Grants"	"PROBIOTICS TO DETECT & TREAT BOWEL CANCERS"	"University of Adelaide"	"SA"	"University"	596608.2	"Basic Science"	"Cancer Therapy (excl. Chemotherapy and Radiation Therapy)"	"colorectal cancer"	"colorectal cancer treatment"	"probiotics"	"genetic engineering"	"mouse models"	"Bowel cancer is a preventable disease, if early bowel cancers are detected they can be removed and >95% of patients are cured. Yet over 4000 Australians still die from this cancer each year. We need to do better to prevent, find and treat these cancers. This project focuses on using safe, well tolerated probiotics that naturally seek out cancer. We engineer these probiotics to release a signal or a drug, to develop entirely new ways to detect and treat bowel cancer in the future."
1184927	2019-12-07	"Dr Jun Yang"	"Ideas Grants"	"Ideas Grants"	"Screening for Primary Aldosteronism: Outcomes, Economics and Biomarkers"	"Monash University"	"VIC"	"University"	571199.1	"Clinical Medicine and Science"	"Endocrinology"	"hypertension"	"aldosterone"	"health economics"	"adrenal endocrinology"	"cardiovascular disease prevention"	"Hypertension is a major cause of strokes, blindness, heart attacks and kidney failure.  Primary aldosteronism (PA) is a curable cause of hypertension.  Unfortunately, PA often goes undiagnosed as most doctors do not screen for it, leading to hypertension that is difficult to control and high risk of strokes and heart attacks at a younger age.  This project will find out exactly how many people in our community have PA and find new cost-effective ways to make the diagnosis earlier."
1184929	2019-12-07	"A/Pr Eddy Kizana"	"Ideas Grants"	"Ideas Grants"	"Creation of human cardiac specific adeno-associated virus gene therapy vectors using a humanized rodent heart"	"University of Sydney"	"NSW"	"University"	1046191	"Basic Science"	"Cardiology (incl. Cardiovascular Diseases)"	"adeno-associated virus"	"stem cell transplantation"	"gene therapy"	"heart failure"	"cardiomyocytes"	"Progress in gene therapy for heart disease has been limited despite strong predictions of success from pre-clinical models. Much of the barrier to translation is due to the unexpectedly poor performance of the the gene transfer technology in human hearts. To overcome this barrier this project will use Darwinian-like evolution in the laboratory to create vectors selected for their outstanding ability to efficiently deliver therapy to human hearts enabling a breakthrough platform for gene therapy."
1185456	2019-12-07	"Dr Kara Britt"	"Ideas Grants"	"Ideas Grants"	"A new way to deliver breast cancer prevention"	"University of Melbourne"	"VIC"	"University"	678880	"Basic Science"	"Solid Tumours"	"breast cancer prevention"	"oncology"	"hormones"	"breast cancer aetiology"	"drug screening"	"The rising breast cancer incidence is driven by changes in our reproductive behaviours compared to 50-100 years ago (fewer children, later in life and use of hormone therapies), which all increase risk. We found a certain cell within the breast is lost with pregnancy and existing preventatives (ovaries surgically removed, or anti-estrogen therapy). We will find new ways to lower these cells to protect against cancer without the need for surgery or having to suffer side effects (anti-estrogens)."
1185467	2019-12-07	"Dr Anthea Lindquist"	"Ideas Grants"	"Ideas Grants"	"Pregnancy and childhood outcomes associated with novel medication use in early pregnancy following IVF-assisted conception"	"University of Melbourne"	"VIC"	"University"	592259	"Clinical Medicine and Science"	"Obstetrics and Gynaecology"	"obstetrics"	"reproductive medicine"	"gynaecology"	"epidemiology"	"child development"	"We propose using population datasets from Australia, Scotland and Sweden to look at pregnancy and childhood educational outcomes associated with the use of novel medications in early pregnancy, following IVF conception. The medications of interest lack sufficient safety data in the setting of early pregnancy but continue to be prescribed in the hope of improving pregnancy outcomes. We plan to establish the safety of these medications and their impact on maternal and childhood outcomes."
1185513	2019-12-07	"Dr Lisa Mielke"	"Ideas Grants"	"Ideas Grants"	"Understanding the role of intraepithelial lymphocytes in intestinal barrier function and development of colorectal cancer."	"La Trobe University"	"VIC"	"University"	579508	"Basic Science"	"Tumour Immunology"	"colorectal cancer"	"t cell immunity"	"inflammation"	"transcriptional regulation"	"immunotherapy"	"Colorectal cancer (CRC) is the 2nd leading cause of cancer death in Australia and immunotherapy is gaining importance in CRC treatment, but conventional immunotherapy is effective in <10% of patients. We will identify novel molecules specific to immune cells in the colon and elucidate their function so new immunotherapy drugs can be developed to specifically treat CRC. These treatments will improve CRC prognosis and limit dangerous side-effects observed with current immunotherapy treatments."
1185616	2019-12-07	"Prof Gail Risbridger"	"Ideas Grants"	"Ideas Grants"	"Targeting lethal prostate cancer in its infancy"	"Monash University"	"VIC"	"University"	764363.5	"Basic Science"	"Cancer Diagnosis"	"prostate cancer"	"neuroendocrine differentiation"	"histopathology"	"xenografts"	"cancer treatment"	"There are two types of prostate cancer. The first requires hormones to grow and responds well to hormone therapy. The second type doesn’t respond to hormone therapy and is very aggressive. Additionally, there are tumours with a mixture of the two types. Current diagnostic practices fail to detect which patients have mixed tumours, resulting in ineffective treatment. This grant will address this problem by identifying better detection and treatment strategies for mixed tumours."
1185751	2019-12-07	"Prof Minoti Apte"	"Ideas Grants"	"Ideas Grants"	"Pancreatic Cancer-Related Diabetes: Novel Role of Pancreatic Stellate Cells"	"University of New South Wales"	"NSW"	"University"	486210	"Clinical Medicine and Science"	"Solid Tumours"	"pancreatic cancer"	"diabetes mellitus"	"pancreatic stellate cells"	"islets of langerhans"	"stromal cells"	"Pancreatic cancer is a disease with a dismal prognosis. One of the features that has been largely ignored in our understanding of the disease is pancreatic cancer-related diabetes, which further worsens the prognosis of the disease. Our project aims to identify the mechanisms of diabetes in pancreatic cancer so as to discover biomarkers for early diagnosis and new therapeutic targets to prevent/retard disease progression."
1185777	2019-12-07	"Dr Yugeesh Lankadeva"	"Ideas Grants"	"Ideas Grants"	"Targeting renal hypoxia to avoid cardiac surgery associated acute kidney injury"	"University of Melbourne"	"VIC"	"University"	1066236	"Basic Science"	"Systems Physiology"	"acute renal failure"	"cardiac surgery"	"cardiopulmonary bypass"	"chronic renal failure"	"heart failure"	"Acute kidney injury is a major unresolved complication after open-heart surgery. During open-heart surgery, we found that kidney blood flow and oxygen levels are depleted but can be restored by modifying perfusion settings using the heart-lung machine. We also found a novel drug that can prevent excessive nerve activity from restricting kidney blood flow and oxygen levels. We will provide the mechanistic evidence for new clinical trials to avoid heart surgery-associated acute kidney injury."
1185813	2019-12-07	"A/Pr Timothy Cole"	"Ideas Grants"	"Ideas Grants"	"Novel partial glucocorticoid receptor agonists to treat lung immaturity and dysfunction of preterm birth"	"Monash University"	"VIC"	"University"	760060	"Basic Science"	"Foetal Development and Medicine"	"respiratory distress syndrome (rds)"	"lung development"	"steroid hormone action"	"steroid hormone receptors"	"drug development"	"In Australia, 8.5% of babies are born preterm (<37 weeks) and 1.6% (>5,000 babies) are born very preterm (<32 weeks). Complications from preterm birth account for 40% of neonatal deaths in Australia, and the care of those that do survive is a most serious and costly problem (AU$800 million/year) in neonatal medicine today. This study will characterise new steroid drugs to treat the respiratory complications of preterm birth but with reduced detrimental side-effects in organs such as the brain."
1185907	2019-12-07	"A/Pr Andreas Moeller"	"Ideas Grants"	"Ideas Grants"	"Early detection of lung cancer"	"QIMR Berghofer Medical Research Institute"	"QLD"	"Research Institutes"	717491.75	"Clinical Medicine and Science"	"Cancer Diagnosis"	"non-small cell lung cancer"	"early diagnosis"	"biomarkers"	"cancer detection"	"vesicle-associated proteins"	"Lung cancer is generally detected very late, when the cancer has already progressed and potentially spread to other parts of the body. Screening for lung cancer to detect the disease early is currently not feasible. We developed a blood-based biomarker capable of detecting lung cancer. Early detection of lung cancer, which will be tested in this application, would reduce the mortality associated with the disease significantly as earlier detected lung cancer is better to treat."
1185980	2019-12-07	"Prof John Hopper"	"Ideas Grants"	"Ideas Grants"	"New risk factors for breast cancer based on digital mammograms: determinants, prediction of interval cancers, and clinical translation through VOLPARA"	"University of Melbourne"	"VIC"	"University"	871985	"Public Health"	"Cancer Diagnosis"	"breast cancer"	"breast cancer prevention"	"screening"	"mammography"	"risk factors"	"Our new breast cancer risk factors based on recently identified features of a mammogram can help understand the causes of breast cancer and enable more cost-effective screening. We will analyse digital mammograms for >4,000 women to study our new risk measures, improve prediction of interval cancers, and compare the new measures with VOLPARA’s automated measure of density. Our work will improve breast cancer risk prediction and be translated into breast screening practice globally."
1186000	2019-12-07	"Dr Maté Biro"	"Ideas Grants"	"Ideas Grants"	"Harnessing homotypic T cell chemokine signalling to enhance solid tumour infiltration"	"University of New South Wales"	"NSW"	"University"	860076	"Basic Science"	"Solid Tumours"	"solid tumours"	"t cells"	"tumour targeting"	"tumour immunotherapy"	"liver metastases"	"The ability of killer T cells to find and eliminate tumour cells is the basis for adoptive transfer immunotherapies, which thus far only work well with blood-borne cancers. There is limited success with solid tumours, which T cells do not readily infiltrate. We have discovered a direct communication mechanism that enables T cells that recognise a tumour cell to recruit distant T cell populations. Here, we will harness this discovery to improve tumour infiltration and rejection of solid tumours."
