"Projet.Code_Decision_ANR";"Projet.Acronyme";"Projet.Partenaire.Code_Decision_ANR";"Projet.Partenaire.Est_coordinateur";"Projet.Partenaire.Nom_organisme";"Projet.Partenaire.Categorie_organisme";"Projet.Partenaire.Responsable_scientifique.Nom";"Projet.Partenaire.Responsable_scientifique.Prenom";"Projet.Partenaire.Adresse.Ville";"Projet.Partenaire.Adresse.Region";"Projet.Partenaire.Adresse.Pays"
"ANR-09-BLAN-0216";"MEGAS";"ANR-09-BLAN-0216-04";False;"CNRS DELEGATION REGIONALE CENTRE EST";"Divers public";"CHIPOT";"Christophe";"";"";"France"
"ANR-09-BLAN-0216";"MEGAS";"ANR-09-BLAN-0216-03";False;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE";"Divers public";"ROUSSET";"Mathias";"";"";"France"
"ANR-09-BLAN-0216";"MEGAS";"ANR-09-BLAN-0216-02";False;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE";"Divers public";"CHARTIER";"Philippe";"";"";"France"
"ANR-09-BLAN-0216";"MEGAS";"ANR-09-BLAN-0216-01";True;"ECOLE NATIONALE DES PONTS ET CHAUSSEES";"Laboratoire public";"LELIEVRE";"Tony";"";"";"France"
"ANR-09-BLAN-0215";"MANEGE";"ANR-09-BLAN-0215-03";False;"CNRS DELEGATION REGIONALE PROVENCE ET CORSE";"Divers public";"PARDOUX";"Etienne";"";"";"France"
"ANR-09-BLAN-0215";"MANEGE";"ANR-09-BLAN-0215-02";False;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"LAMBERT";"Amaury";"";"";"France"
"ANR-09-BLAN-0215";"MANEGE";"ANR-09-BLAN-0215-01";True;"CNRS DELEGATION REGIONALE ILE DE FRANCE OUEST ET NORD";"Divers public";"MELEARD";"Sylvie";"";"";"France"
"ANR-09-BLAN-0214";"ECRU";"ANR-09-BLAN-0214-02";False;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE";"Divers public";"TINDEL";"Samy";"";"";"France"
"ANR-09-BLAN-0214";"ECRU";"ANR-09-BLAN-0214-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - délégation Paris A";"Divers public";"GUBINELLI";"Massimiliano";"";"";"France"
"ANR-09-BLAN-0213";"CISIFS";"ANR-09-BLAN-0213-02";False;"UNIVERSITE PIERRE ET MARIE CURIE PARIS 6";"Laboratoire public";"GLASS";"Olivier";"";"";"France"
"ANR-09-BLAN-0213";"CISIFS";"ANR-09-BLAN-0213-03";False;"UNIVERSITE PAUL SABATIER TOULOUSE 3";"Laboratoire public";"RAYMOND";"Jean Pierre";"";"";"France"
"ANR-09-BLAN-0213";"CISIFS";"ANR-09-BLAN-0213-01";True;"INSTITUT NATIONAL DE LA RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE";"Divers public";"ROSIER";"Lionel";"";"";"France"
"ANR-09-BLAN-0212";"ULTiMATE";"ANR-09-BLAN-0212-03";False;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"FREYSZ";"Eric";"";"";"France"
"ANR-09-BLAN-0212";"ULTiMATE";"ANR-09-BLAN-0212-01";True;"CNRS DELEGATION REGIONALE BRETAGNE ET PAYS DE LOIRE";"Divers public";"COLLET";"Eric";"";"";"France"
"ANR-09-BLAN-0212";"ULTiMATE";"ANR-09-BLAN-0212-02";False;"SYNCHROTRON SOLEIL";"Divers public";"RAVY";"Sylvain";"";"";"France"
"ANR-09-BLAN-0212";"ULTiMATE";"ANR-09-BLAN-0212-05";False;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"LETARD";"Jean François";"";"";"France"
"ANR-09-BLAN-0212";"ULTiMATE";"ANR-09-BLAN-0212-04";False;"UNIVERSITE DE PARIS 11 PARIS-SUD";"Laboratoire public";"BOILLOT";"Marie Laure";"";"";"France"
"ANR-09-BLAN-0211";"TETRAFER";"ANR-09-BLAN-0211-02";False;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"JULIEN";"Marc Henri";"";"";"France"
"ANR-09-BLAN-0211";"TETRAFER";"ANR-09-BLAN-0211-01";True;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"NUNEZ REGUEIRO";"Manuel";"";"";"France"
"ANR-09-BLAN-0210";"SURMOTT";"ANR-09-BLAN-0210-04";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"LAFOSSE";"Anne";"";"";"France"
"ANR-09-BLAN-0210";"SURMOTT";"ANR-09-BLAN-0210-03";False;"ECOLE POLYTECHNIQUE";"Laboratoire public";"BIERMANN";"Silke";"";"";"France"
"ANR-09-BLAN-0210";"SURMOTT";"ANR-09-BLAN-0210-02";False;"SYNCHROTRON SOLEIL";"Divers public";"TALEB";"Amina";"";"";"France"
"ANR-09-BLAN-0210";"SURMOTT";"ANR-09-BLAN-0210-01";True;"CNRS DELEGATION REGIONALE CENTRE EST";"Divers public";"MALTERRE";"Daniel";"";"";"France"
"ANR-09-BLAN-0209";"SUMOSTAI";"ANR-09-BLAN-0209-02";False;"CNRS DELEGATION REGIONALE NORMANDIE";"Divers public";"SCHNEIDER";"Ioan";"";"";"France"
"ANR-09-BLAN-0209";"SUMOSTAI";"ANR-09-BLAN-0209-03";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE OUEST ET NORD";"Divers public";"TCHANG BRILLET";"Lydia";"";"";"France"
"ANR-09-BLAN-0209";"SUMOSTAI";"ANR-09-BLAN-0209-01";True;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"JUNGEN";"Christian";"";"";"France"
"ANR-09-BLAN-0209";"SUMOSTAI";"ANR-09-BLAN-0209-04";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE OUEST ET NORD";"Divers public";"ROUEFF";"Evelyne";"";"";"France"
"ANR-09-BLAN-0208";"Strudylis";"ANR-09-BLAN-0208-04";False;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"PASTUREL";"Alain";"";"";"France"
"ANR-09-BLAN-0208";"Strudylis";"ANR-09-BLAN-0208-03";False;"INSTITUT MAX VON LAUE - PAUL LANGEVIN";"Entreprise autre que TPE ou PME";"LELIEVRE BERNA";"Eddy";"";"";"France"
"ANR-09-BLAN-0208";"Strudylis";"ANR-09-BLAN-0208-01";True;"CNRS DELEGATION REGIONALE CENTRE POITOU-CHARENTES";"Divers public";"HENNET";"Louis";"";"";"France"
"ANR-09-BLAN-0208";"Strudylis";"ANR-09-BLAN-0208-02";False;"SYNCHROTRON SOLEIL";"Divers public";"THIAUDIERE";"Dominique";"";"";"France"
"ANR-09-BLAN-0207";"QuRaG";"ANR-09-BLAN-0207-02";False;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"HEIDMANN";"Antoine";"";"";"France"
"ANR-09-BLAN-0207";"QuRaG";"ANR-09-BLAN-0207-01";True;"CNRS DELEGATION REGIONALE COTE DAZUR";"Divers public";"MAN";"Catherine";"";"";"France"
"ANR-09-BLAN-0206";"OEDYP";"ANR-09-BLAN-0206-01";True;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"DORCHIES";"Fabien";"";"";"France"
"ANR-09-BLAN-0206";"OEDYP";"ANR-09-BLAN-0206-02";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE OUEST ET NORD";"Divers public";"AUDEBERT";"Patrick";"";"";"France"
"ANR-09-BLAN-0206";"OEDYP";"ANR-09-BLAN-0206-03";False;"COMMISSARIAT ENERGIE ATOMIQUE CENTRE DE BRUYERES LE CHATEL";"Divers public";"RENAUDIN";"Patrick";"";"";"France"
"ANR-09-BLAN-0205";"MERIG";"ANR-09-BLAN-0205-03";False;"UNIVERSITE CLAUDE BERNARD LYON 1";"Laboratoire public";"DROCKENMULLER";"Eric";"";"";"France"
"ANR-09-BLAN-0205";"MERIG";"ANR-09-BLAN-0205-02";False;"UNIVERSITE CLAUDE BERNARD LYON 1";"Laboratoire public";"CHARLAIX";"Elisabeth";"";"";"France"
"ANR-09-BLAN-0205";"MERIG";"ANR-09-BLAN-0205-01";True;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"LEGER";"Liliane";"";"";"France"
"ANR-09-BLAN-0204";"LFV-CPV-LHC";"ANR-09-BLAN-0204-02";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"KOU";"Emi";"";"";"France"
"ANR-09-BLAN-0204";"LFV-CPV-LHC";"ANR-09-BLAN-0204-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE ILE-DE-FRANCE SECTEUR SUD";"Divers public";"ABADA";"Asmâa";"";"";"France"
"ANR-09-BLAN-0203";"GET";"ANR-09-BLAN-0203-03";False;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"PEDROZA";"Jean Louis";"";"";"France"
"ANR-09-BLAN-0203";"GET";"ANR-09-BLAN-0203-02";False;"GRAND ACCELERATEUR NATIONAL DIONS LOURDS";"Laboratoire public";"RAABE";"Riccardo";"";"";"France"
"ANR-09-BLAN-0203";"GET";"ANR-09-BLAN-0203-01";True;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"POLLACCO";"Emmanuel";"";"";"France"
"ANR-09-BLAN-0202";"FqSimPIB";"ANR-09-BLAN-0202-01";True;"CNRS DELEGATION REGIONALE ALSACE";"Divers public";"BASCHNAGEL";"Jörg";"";"";"France"
"ANR-09-BLAN-0201";"FEMTO-X-MAG";"ANR-09-BLAN-0201-03";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"MERDJI";"Hamed";"";"";"France"
"ANR-09-BLAN-0201";"FEMTO-X-MAG";"ANR-09-BLAN-0201-02";False;"ECOLE POLYTECHNIQUE";"Laboratoire public";"ZEITOUN";"Philippe";"";"";"France"
"ANR-09-BLAN-0201";"FEMTO-X-MAG";"ANR-09-BLAN-0201-01";True;"UNIVERSITE PIERRE ET MARIE CURIE PARIS 6";"Laboratoire public";"LUNING";"Jan";"";"";"France"
"ANR-09-BLAN-0200";"DYNALO";"ANR-09-BLAN-0200-02";False;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"PREVOST";"Alexis";"";"";"France"
"ANR-09-BLAN-0200";"DYNALO";"ANR-09-BLAN-0200-01";True;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"CHATEUMINOIS";"Antoine";"";"";"France"
"ANR-09-BLAN-0200";"DYNALO";"ANR-09-BLAN-0200-03";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE OUEST ET NORD";"Divers public";"BARTHEL";"Etienne";"";"";"France"
"ANR-09-BLAN-0199";"DOC-FLUC";"ANR-09-BLAN-0199-04";False;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"KONTOS";"Takis";"";"";"France"
"ANR-09-BLAN-0199";"DOC-FLUC";"ANR-09-BLAN-0199-03";False;"COMMISSARIAT ENERGIE ATOMIQUE";"Divers public";"POTHIER";"Hugues";"";"";"France"
"ANR-09-BLAN-0199";"DOC-FLUC";"ANR-09-BLAN-0199-02";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE OUEST ET NORD";"Divers public";"PIERRE";"Frédéric";"";"";"France"
"ANR-09-BLAN-0199";"DOC-FLUC";"ANR-09-BLAN-0199-01";True;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"DEBLOCK";"Richard";"";"";"France"
"ANR-09-BLAN-0198";"COMET";"ANR-09-BLAN-0198-02";False;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"CATON";"François";"";"";"France"
"ANR-09-BLAN-0198";"COMET";"ANR-09-BLAN-0198-01";True;"CNRS DELEGATION REGIONALE LANGUEDOC ROUSSILLON";"Divers public";"RAMOS";"Laurence";"";"";"France"
"ANR-09-BLAN-0197";"CHEMISPIN";"ANR-09-BLAN-0197-03";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"SENEOR";"Pierre";"";"";"France"
"ANR-09-BLAN-0197";"CHEMISPIN";"ANR-09-BLAN-0197-02";False;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES TOULOUSE";"Laboratoire public";"VIAU";"Guillaume";"";"";"France"
"ANR-09-BLAN-0197";"CHEMISPIN";"ANR-09-BLAN-0197-01";True;"INSTITUT NATIONAL DES SCIENCES APPLIQUEES TOULOUSE";"Laboratoire public";"CARREY";"Julian";"";"";"France"
"ANR-09-BLAN-0196";"TRANSFILSEN";"ANR-09-BLAN-0196-01";True;"ECOLE NATIONALE SUPERIEURE DE CHIMIE MONTPELLIER";"Laboratoire public";"SEREIN";"Françoise";"";"";"France"
"ANR-09-BLAN-0196";"TRANSFILSEN";"ANR-09-BLAN-0196-02";False;"CNRS DELEGATION REGIONALE ALSACE";"Divers public";"HEISER";"Thomas";"";"";"France"
"ANR-09-BLAN-0196";"TRANSFILSEN";"ANR-09-BLAN-0196-04";False;"CNRS DELEGATION REGIONALE CENTRE EST";"Divers public";"HEHN";"Michel";"";"";"France"
"ANR-09-BLAN-0196";"TRANSFILSEN";"ANR-09-BLAN-0196-03";False;"CNRS DELEGATION REGIONALE ALSACE";"Divers public";"SIMON";"Laurent";"";"";"France"
"ANR-09-BLAN-0195";"TEMAMA";"ANR-09-BLAN-0195-03";False;"UNIVERSITE DE PARIS 11 PARIS-SUD";"Laboratoire public";"MALLAH";"Talal";"";"";"France"
"ANR-09-BLAN-0195";"TEMAMA";"ANR-09-BLAN-0195-02";False;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"";"";"";"";"France"
"ANR-09-BLAN-0195";"TEMAMA";"ANR-09-BLAN-0195-01";True;"CNRS DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"GUIHERY";"Nathalie";"";"";"France"
"ANR-09-BLAN-0195";"TEMAMA";"ANR-09-BLAN-0195-92";False;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"";"";"";"";"France"
"ANR-09-BLAN-0195";"TEMAMA";"ANR-09-BLAN-0195-04";False;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"BARRA";"Anne Laure";"";"";"France"
"ANR-09-BLAN-0194";"SUPRANANO";"ANR-09-BLAN-0194-03";False;"CNRS DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"PHILIPPOT";"Karine";"";"";"France"
"ANR-09-BLAN-0194";"SUPRANANO";"ANR-09-BLAN-0194-02";False;"UNIVERSITE DARTOIS";"Laboratoire public";"MONFLIER";"Eric";"";"";"France"
"ANR-09-BLAN-0194";"SUPRANANO";"ANR-09-BLAN-0194-01";True;"ECOLE NATIONALE SUPERIEURE DE CHIMIE RENNES";"Laboratoire public";"Roucoux";"Alain";"";"";"France"
"ANR-09-BLAN-0193";"SPIN BioRad";"ANR-09-BLAN-0193-02";False;"CNRS DELEGATION REGIONALE PARIS A";"Divers public";"PEYROT";"Fabienne";"";"";"France"
"ANR-09-BLAN-0193";"SPIN BioRad";"ANR-09-BLAN-0193-01";True;"UNIVERSITE PROVENCE AIX-MARSEILLE 1";"Laboratoire public";"OUARI";"Olivier";"";"";"France"
"ANR-09-BLAN-0192";"ReAChE";"ANR-09-BLAN-0192-04";False;"COMMISSARIAT ENERGIE ATOMIQUE";"Divers public";"WEIK";"Martin";"";"";"France"
"ANR-09-BLAN-0192";"ReAChE";"ANR-09-BLAN-0192-03";False;"CENTRE DE RECHERCHE DU SERVICE DE SANTE DES ARMEES";"Divers public";"NACHON";"FLORIAN";"Paris";"Île-de-France";"France"
"ANR-09-BLAN-0192";"ReAChE";"ANR-09-BLAN-0192-02";False;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"BAATI";"Rachid";"";"";"France"
"ANR-09-BLAN-0192";"ReAChE";"ANR-09-BLAN-0192-01";True;"UNIVERSITE DE HAUTE-NORMANDIE ROUEN";"Laboratoire public";"JEAN";"Ludovic";"";"";"France"
"ANR-09-BLAN-0191";"PhotoBioMet";"ANR-09-BLAN-0191-02";False;"CNRS DELEGATION REGIONALE ALSACE";"Divers public";"FORT";"Alain";"";"";"France"
"ANR-09-BLAN-0191";"PhotoBioMet";"ANR-09-BLAN-0191-01";True;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"DANIEL";"Chantal";"";"";"France"
"ANR-09-BLAN-0191";"PhotoBioMet";"ANR-09-BLAN-0191-03";False;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"SIRLIN";"Claude";"";"";"France"
"ANR-09-BLAN-0191";"PhotoBioMet";"ANR-09-BLAN-0191-04";False;"CNRS DELEGATION REGIONALE CENTRE EST";"Divers public";"ASSFELD";"Xavier";"";"";"France"
"ANR-09-BLAN-0190";"PHASABINIT";"ANR-09-BLAN-0190-03";False;"CNRS DELEGATION REGIONALE CENTRE POITOU-CHARENTES";"Divers public";"SIMON";"Patrick";"";"";"France"
"ANR-09-BLAN-0190";"PHASABINIT";"ANR-09-BLAN-0190-02";False;"CNRS DELEGATION REGIONALE ALSACE";"Divers public";"MASSOBRIO";"Carlo";"";"";"France"
"ANR-09-BLAN-0190";"PHASABINIT";"ANR-09-BLAN-0190-01";True;"CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE - D R Ile de France SECTEUR PARIS B";"Divers public";"MICOULAUT";"Matthieu";"";"";"France"
"ANR-09-BLAN-0189";"MINTEX";"ANR-09-BLAN-0189-04";False;"UNIVERSITE CLAUDE BERNARD LYON 1";"Laboratoire public";"FERRO";"Gabriel";"";"";"France"
"ANR-09-BLAN-0189";"MINTEX";"ANR-09-BLAN-0189-03";False;"INSTITUT MAX VON LAUE - PAUL LANGEVIN";"Entreprise autre que TPE ou PME";"COURTOIS";"Pierre";"";"";"France"
"ANR-09-BLAN-0189";"MINTEX";"ANR-09-BLAN-0189-02";False;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"ZACCARO";"Julien";"";"";"France"
"ANR-09-BLAN-0189";"MINTEX";"ANR-09-BLAN-0189-01";True;"INSTITUT POLYTECHNIQUE GRENOBLE";"Laboratoire public";"CHAUSSENDE";"Didier";"";"";"France"
"ANR-09-BLAN-0188";"MILIFOX";"ANR-09-BLAN-0188-01";True;"CNRS DELEGATION REGIONALE CENTRE POITOU-CHARENTES";"Divers public";"BESSADA";"Catherine";"";"";"France"
"ANR-09-BLAN-0188";"MILIFOX";"ANR-09-BLAN-0188-04";False;"UNIVERSITE PAUL SABATIER TOULOUSE 3";"Laboratoire public";"CHAMELOT";"Pierre";"";"";"France"
"ANR-09-BLAN-0188";"MILIFOX";"ANR-09-BLAN-0188-03";False;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"SIMON";"Christian";"";"";"France"
"ANR-09-BLAN-0188";"MILIFOX";"ANR-09-BLAN-0188-02";False;"CNRS DELEGATION REGIONALE ALPES";"Divers public";"NUTA";"Ioana";"";"";"France"
"ANR-09-BLAN-0187";"MAD-BLAST";"ANR-09-BLAN-0187-03";False;"CNRS DELEGATION REGIONALE ALSACE";"Divers public";"COLIS";"Silviu";"";"";"France"
"ANR-09-BLAN-0187";"MAD-BLAST";"ANR-09-BLAN-0187-02";False;"CNRS DELEGATION REGIONALE NORMANDIE";"Divers public";"PELLOQUIN";"Denis";"";"";"France"
"ANR-09-BLAN-0187";"MAD-BLAST";"ANR-09-BLAN-0187-01";True;"CNRS DELEGATION REGIONALE NORD PAS DE CALAIS ET PICARDIE";"Divers public";"MENTRE";"Olivier";"";"";"France"
"ANR-09-BLAN-0186";"LoCharATMO";"ANR-09-BLAN-0186-03";False;"ECOLE NATIONALE SUPERIEURE DE CHIMIE RENNES";"Laboratoire public";"LE POLLES";"Laurent";"";"";"France"
"ANR-09-BLAN-0186";"LoCharATMO";"ANR-09-BLAN-0186-02";False;"CNRS DELEGATION REGIONALE BRETAGNE ET PAYS DE LOIRE";"Divers public";"BOUCHER";"Florent";"";"";"France"
"ANR-09-BLAN-0186";"LoCharATMO";"ANR-09-BLAN-0186-01";True;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"MENETRIER";"Michel";"";"";"France"
"ANR-09-BLAN-0185";"LASSO";"ANR-09-BLAN-0185-02";False;"CNRS DELEGATION REGIONALE PARIS B";"Divers public";"TABET";"Jean Claude";"";"";"France"
"ANR-09-BLAN-0185";"LASSO";"ANR-09-BLAN-0185-01";True;"CNRS DELEGATION REGIONALE ILE DE FRANCE EST";"Divers public";"REBUFFAT";"Sylvie";"";"";"France"
"ANR-09-BLAN-0185";"LASSO";"ANR-09-BLAN-0185-03";False;"CNRS DELEGATION REGIONALE ILE DE FRANCE SUD";"Divers public";"GUITTET";"Eric";"";"";"France"
"ANR-09-BLAN-0184";"HyBoCat";"ANR-09-BLAN-0184-02";False;"CNRS DELEGATION REGIONALE LANGUEDOC ROUSSILLON";"Divers public";"CLOT";"Eric";"";"";"France"
"ANR-09-BLAN-0184";"HyBoCat";"ANR-09-BLAN-0184-01";True;"CNRS DELEGATION REGIONALE MIDI-PYRENEES";"Divers public";"SABO ETIENNE";"Sylviane";"";"";"France"
"ANR-09-BLAN-0183";"HeteroCop";"ANR-09-BLAN-0183-04";False;"CNRS DELEGATION REGIONALE NORD PAS DE CALAIS ET PICARDIE";"Divers public";"POIZAT";"Olivier";"";"";"France"
"ANR-09-BLAN-0183";"HeteroCop";"ANR-09-BLAN-0183-03";False;"UNIVERSITE DE STRASBOURG";"Laboratoire public";"DANIEL";"Chantal";"";"";"France"
"ANR-09-BLAN-0183";"HeteroCop";"ANR-09-BLAN-0183-02";False;"UNIVERSITE JOSEPH FOURIER GRENOBLE 1";"Laboratoire public";"COLLOMB";"Marie Noëlle";"";"";"France"
"ANR-09-BLAN-0183";"HeteroCop";"ANR-09-BLAN-0183-01";True;"CNRS DELEGATION REGIONALE BRETAGNE ET PAYS DE LOIRE";"Divers public";"ODOBEL";"Fabrice";"";"";"France"
"ANR-09-BLAN-0182";"GHOST";"ANR-09-BLAN-0182-03";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"HUBER";"Gaspard";"";"";"France"
"ANR-09-BLAN-0182";"GHOST";"ANR-09-BLAN-0182-02";False;"ECOLE NORMALE SUPERIEURE LYON";"Laboratoire public";"DUTASTA";"Jean Pierre";"";"";"France"
"ANR-09-BLAN-0182";"GHOST";"ANR-09-BLAN-0182-01";True;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"HECK";"Marie Pierre";"";"";"France"
"ANR-09-BLAN-0181";"ENUSIM-ORIGIN";"ANR-09-BLAN-0181-01";True;"CNRS DELEGATION REGIONALE NORD PAS DE CALAIS ET PICARDIE";"Divers public";"VEZIN";"Hervé";"";"";"France"
"ANR-09-BLAN-0181";"ENUSIM-ORIGIN";"ANR-09-BLAN-0181-02";False;"ECOLE NATIONALE SUPERIEURE DE CHIMIE DE PARIS";"Laboratoire public";"GOURIER";"Didier";"";"";"France"
"ANR-09-BLAN-0180";"CREAM";"ANR-09-BLAN-0180-01";True;"CNRS DELEGATION REGIONALE CENTRE EST";"Divers public";"RUIZ LOPEZ";"Manuel";"";"";"France"
"ANR-09-BLAN-0179";"COPIN";"ANR-09-BLAN-0179-01";True;"UNIVERSITE CLAUDE BERNARD LYON 1";"Laboratoire public";"FULCHIRON";"René";"";"";"France"
"ANR-09-BLAN-0178";"CHIRPOL";"ANR-09-BLAN-0178-02";False;"UNIVERSITE SCIENCES ET TECHNOLOGIES BORDEAUX 1";"Laboratoire public";"ROBERT";"Frédéric";"";"";"France"
"ANR-09-BLAN-0178";"CHIRPOL";"ANR-09-BLAN-0178-01";True;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"CRAMAIL";"Henri";"";"";"France"
"ANR-09-BLAN-0177";"BIONANOPLAMON";"ANR-09-BLAN-0177-02";False;"CNRS DELEGATION REGIONALE PROVENCE ET CORSE";"Divers public";"DALLAPORTA";"Herve";"";"";"France"
"ANR-09-BLAN-0177";"BIONANOPLAMON";"ANR-09-BLAN-0177-01";True;"CNRS DELEGATION REGIONALE PROVENCE ET CORSE";"Divers public";"KABASHIN";"Andrei";"";"";"France"
"ANR-09-BLAN-0176";"BiCAB";"ANR-09-BLAN-0176-03";False;"BIOCYDEX";"PME";"BELGSIR EL";"Mustapha";"";"";"France"
"ANR-09-BLAN-0176";"BiCAB";"ANR-09-BLAN-0176-02";False;"CNRS DELEGATION REGIONALE PROVENCE ET CORSE";"Divers public";"RUMEAU";"Dominique";"";"";"France"
"ANR-09-BLAN-0176";"BiCAB";"ANR-09-BLAN-0176-01";True;"CNRS DELEGATION REGIONALE PROVENCE ET CORSE";"Divers public";"TRON";"Thierry";"";"";"France"
"ANR-09-BLAN-0175";"AC-MAGnets";"ANR-09-BLAN-0175-04";False;"INSTITUT MAX VON LAUE - PAUL LANGEVIN";"Entreprise autre que TPE ou PME";"LEMEE CAILLEAU";"Marie Hélène";"";"";"France"
"ANR-09-BLAN-0175";"AC-MAGnets";"ANR-09-BLAN-0175-03";False;"CNRS DELEGATION REGIONALE BRETAGNE ET PAYS DE LOIRE";"Divers public";"FOURMIGUE";"Marc";"";"";"France"
"ANR-09-BLAN-0175";"AC-MAGnets";"ANR-09-BLAN-0175-02";False;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"MATHONIERE";"Corine";"";"";"France"
"ANR-09-BLAN-0175";"AC-MAGnets";"ANR-09-BLAN-0175-01";True;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"CLERAC";"Rodolphe";"";"";"France"
"ANR-09-BLAN-0174";"ABC STUDY";"ANR-09-BLAN-0174-03";False;"Université Claude Bernard Lyon 1";"Laboratoire public";"CHARLEUX";"Bernadette";"";"";"France"
"ANR-09-BLAN-0174";"ABC STUDY";"ANR-09-BLAN-0174-02";False;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"PONSINET";"Virginie";"";"";"France"
"ANR-09-BLAN-0174";"ABC STUDY";"ANR-09-BLAN-0174-01";True;"UNIVERSITE DU MAINE LE MANS";"Laboratoire public";"CHASSENIEUX";"Christophe";"";"";"France"
"ANR-09-BLAN-0173";"RAMPE";"ANR-09-BLAN-0173-01";True;"CNRS DELEGATION REGIONALE ILE DE FRANCE OUEST ET NORD";"Divers public";"ROUSSEAU";"Antoine";"";"";"France"
"ANR-09-BLAN-0173";"RAMPE";"ANR-09-BLAN-0173-02";False;"ASSOCIATION RECHERCHE ET DEVELOPPEMENT METHODES & PROCES INDUSTRIELS";"Laboratoire public";"THEVENET";"Frederic";"";"";"France"
"ANR-09-BLAN-0173";"RAMPE";"ANR-09-BLAN-0173-03";False;"CNRS DELEGATION REGIONALE RHONE AUVERGNE";"Divers public";"BIANCHI";"Daniel";"";"";"France"
"ANR-09-BLAN-0172";"FLAG";"ANR-09-BLAN-0172-06";False;"CNRS DELEGATION REGIONALE AQUITAINE LIMOUSIN";"Divers public";"FREYSZ";"Eric";"";"";"France"
"ANR-09-BLAN-0172";"FLAG";"ANR-09-BLAN-0172-05";False;"THALES RECHERCHE ET TECHNOLOGIES";"Entreprise autre que TPE ou PME";"BELLOMONTE";"Giuseppe";"";"";"France"
"ANR-09-BLAN-0172";"FLAG";"ANR-09-BLAN-0172-04";False;"COMMISSARIAT A LENERGIE ATOMIQUE - CENTRE DE SACLAY";"Divers public";"GUIZARD";"Stéphane";"";"";"France"
