Name,Institution_Paid,Program_Name,Competition_CD,PRC_Name,Project_Title,CIHR_Contribution,CIHR_Equipment,Term_Years_Months
"Rousseau, Marie-Claude","INRS - (Qu&eacute;bec, QC)",Operating Grant: Maternal and Child Health,200809MCH,Maternal and Child Health: Secondary Analysis of Provincial and National Databases,BCG vaccination and type 1 diabetes: exploring an association using a retrospective birth cohort assembled from the Québec BCG and live birth registries,"                 $99,943","                      $0","2 yrs 0 mth "
"Roussy, Geneviève",Universit&eacute; de Sherbrooke,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Rôle des récepteurs de la neurotensine dans un modèle murin de douleur chronique cancéreuse,"                $105,000","                      $0","3 yrs 0 mth "
"Rovet, Joanne F",Hospital for Sick Children (Toronto),Operating Grant,200810MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Mapping Brain Function in Fetal Alcohol Spectrum Disorders:  Neuroanatomy of Memory Abilities,"                $100,000","                      $0","1 yr 0 mth "
"Rowe, Brian H",University of Alberta,Knowledge Synthesis Grant,200810KRS,Knowledge Synthesis Grant,Knowledge synthesis and update in interventions to reduce ED overcrowding.,"                $100,000","                      $0","1 yr 0 mth "
"Royal, Isabelle D",Centre hospitalier de l'Universit&eacute; de Montr&eacute;al (CHUM),Operating Grant,200809MOP,Molecular & Cellular Biology of Cancer,Function of the Gab1 and Gab2 scaffolding adapter proteins in angiogenesis,"                $643,065","                      $0","5 yrs 0 mth "
"Roy, Amrita",University of Calgary,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,"Depression, Intimate Partner Violence and Perinatal Health in Aboriginal Women and Infants","                $105,000","                      $0","3 yrs 0 mth "
"Roy, Elise; Bruneau, Julie",Universit&eacute; de Sherbrooke,Emerging Team Grant: Co-morbidity of brain disorders & other health problems-LOI,200810CBL,Emerging Team Grant: Co-morbidity of brain disorders and other health problems,Équipe de recherche sur le développement d'approches novatrices de prévention du VIH et du VHC chez les usagers de cocaïne souffrant de problèmes de santé mentale,"                  $5,000","                      $0","1 yr 0 mth "
"Roy, Jean-Sébastien",McMaster University,Fellowship - PA: Clinical Research,200810CFE,Allied Health Professionals - Fellowships,"Effet d'un programme de dépistage, de prévention et de réadaptation précoce sur les troubles musculosquelettiques associés au travail chez les pompiers.","                 $82,500","                      $0","1 yr 6 mths "
"Roy, Richard D",McGill University,Operating Grant,200809MOP,Developmental Biology,Organ-specific regulation of cell growth and division,"                $741,795","                      $0","5 yrs 0 mth "
"Roy, Stéphane M",Universit&eacute; de Montr&eacute;al,"Operating Grant - PA: Musculoskeletal Health, Arthritis, Skin and Oral Health",200809IMH,Developmental Biology,Role of TGF-beta/Smad signalling during tissue regeneration in axolotls.,"                $100,000","                      $0","1 yr 0 mth "
"Rubin, Barry B",University Health Network (Toronto),Operating Grant,200810MOP,Cardiovascular System - B: Heart and Circulation,Role of Group V and Group X secretory phospholipases A2 in myocardial infarction.,"                $100,000","                      $0","1 yr 0 mth "
"Rubin, Barry B",University Health Network (Toronto),Operating Grant,200809MOP,Respiratory System,Role of Group V and Group X secretory phospholipases A2 in the innate immune response to pulmonary bacterial infection.,"                $388,518","                      $0","4 yrs 0 mth "
"Rubincam, Clara C",Direct Payment,CIHR Doctoral Research Award,200810MDR,Doctoral Research Awards - B,"Assessing the Origins and Impacts of Conspiracy Beliefs on HIV Prevention Behavior in the Western Cape, South Africa.","                 $81,000","                      $0","3 yrs 0 mth "
"Rudkowska, Iwona",Universit&eacute; Laval,Fellowship: Bisby (Prize),200810BFE,Allied Health Professionals - Fellowships,Effect of the PPAR-alpha L62V polymorphism on the metabolic response to n-3 polyunsaturated fatty acid supplementation,"                 $15,000","                      $0","3 yrs 0 mth "
"Rudkowska, Iwona",Universit&eacute; Laval,CIHR Fellowship,200810MFE,Allied Health Professionals - Fellowships,Effect of the PPAR-alpha L62V polymorphism on the metabolic response to n-3 polyunsaturated fatty acid supplementation,"                $110,000","                      $0","2 yrs 0 mth "
"Rudner, Adam D",University of Ottawa,CIHR New Investigator,200809MSH,New Investigators A,Control of the function and activity of the anaphase promoting complex by phosphorylation,"                $300,000","                      $0","5 yrs 0 mth "
"Rullo, Jacob",University Health Network (Toronto),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,"PI3K gamma is required for linkage between VLA-4 integrins and the actin cytoskeleton, a critical step for leukocyte recruitment from blood to extravascular tissues","                 $23,333","                      $0","0 yr 8 mths "
"Russell, Rodney S",Memorial University of Newfoundland,Regional Partnership Program New Investigator Award,200809RSH,New Investigators A,Viral Determinants of Infectious Hepatitis C Virus Production,"                $150,000","                      $0","5 yrs 0 mth "
"Ryder, Andrew G","Concordia University (Montreal, Quebec)",CIHR New Investigator,200809MSH,Allied Health Professionals - New Investigators,"Somatic and Psychological Symptom Focus in Asian-Canadians: The Role of Cultural and Individual Differences in the Psychopathology, Assessment, and Treatment of Depression","                $300,000","                      $0","5 yrs 0 mth "
"Ryz, Natasha R",University of British Columbia,Doctoral: Vanier Canada Graduate Scholarships,200811CGV,Doctoral Research Awards - A,The Effect of Dietary n-3 Polyunsaturated Fatty Acids on Intestinal Mucosal Integrity in Inflammatory Bowel Disease,"                $100,000","                      $0","2 yrs 0 mth "
"Sabourin, Brigitte C",Dalhousie University (Nova Scotia),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,The Role of Aerobic Exercise as Interoceptive Exposure in a Brief Cognitive-Behavioural Treatment for Reducing Anxiety Sensitivity in University Women,"                $105,000","                      $0","3 yrs 0 mth "
"Sabourin, Luc A",Ottawa Hospital Research Institute,Operating Grant,200810MOP,Molecular & Cellular Biology of Cancer,Regulation of cell motility by teh Ste20-like kinase SLK,"                $100,000","                      $0","1 yr 0 mth "
"Saewyc, Elizabeth M",University of British Columbia,Operating Grant,200809MOP,"Gender, Sex & Health",Guys Un-limited: Young Men Speak Out About Health Services,"                $171,056","                      $0","2 yrs 0 mth "
"Sairam, M. R",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,200809MOP,Endocrinology,Discovery of Estrogen Mediated Fat Depot Specific Genes: Implications for Obesity and Metabolic Syndrome,"                $352,644","                      $0","3 yrs 0 mth "
"Sajobi, Tolulope T",University of Saskatchewan,Doctoral: Vanier Canada Graduate Scholarships,200811CGV,Doctoral Research Awards - B,Statistical Procedures to Assess Longitudinal Change in Domains of Health-Related Quality of Life,"                $150,000","                      $0","3 yrs 0 mth "
"Salavati, Reza",McGill University,Operating Grant - Priority Announcement: Infection and Immunity (Bridge Funding),200809III,Genomics: Systems and computational biology,Systems analysis of trypanosomatid genomes towards drug target discovery,"                $100,000","                      $0","1 yr 0 mth "
"Salcudean, Septimiu E",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Ultrasound-based image guidance for robot-assisted radical prostatectomy,"                $100,000","                      $0","1 yr 0 mth "
"Salehi, Roxana","York University (Toronto, Ontario)",Doctoral Research Award: HIV/AIDS CBR Program - General Stream,200811HAP,HIV/AIDS Community-Based Research - General Stream (Merged),A CBR Approach to Enhancing Toronto HIV Prevention Services for Newcomer Youth,"                 $44,000","                      $0","2 yrs 0 mth "
"Saleh, Maya",McGill University,Operating Grant,200809MOP,Immunology & Transplantation,Genetic and functional analyses of inflammatory caspase functions in inflammation and immunity,"                $812,615","                      $0","5 yrs 0 mth "
"Sales, Anne E; Ghali, William A; Knudtson, Merril L",University of Alberta,Operating Grant,200809MOP,Health Services Evaluation and Interventions Research - B,Development of audit with feedback intervention to improve acute cardiovascular care using APPROACH,"                $148,699","                      $0","2 yrs 0 mth "
"Sales, Anne E",University of Alberta,Operating Grant,200809MOP,Knowledge Translation & Exchange,The influence of social networks on knowledge translation in long term care settings,"                 $60,231","                      $0","1 yr 0 mth "
"Sanderson, J. Thomas","INRS - (Qu&eacute;bec, QC)",Operating Grant - Priority Announcement: Institute of Gender and Health,200809IGO,Pharmacology & Toxicology,"Antiandrogenic and antiproliferative effects of diindolylmethane (DIM) and ring-substituted analogs (ring-DIMs) in LNCaP and PC-3 human prostate cancer cells in vitro, and in vivo using real-time imaging technology","                 $79,752","                      $0","1 yr 0 mth "
"Sanderson, J. Thomas; Vaillancourt, Cathy","INRS - (Qu&eacute;bec, QC)",Operating Grant - Priority Announcement: Institute of Gender and Health,200809IGO,"Gender, Sex & Health","Does depression pose a risk to placental health during pregnancy? A study of the interactions between neurotransmitters and steroid hormones in human placenta, and the effects of treatment with selective serotonin reuptake inhibitors.","                $100,000","                      $0","1 yr 0 mth "
"Santamaria, Pere",University of Calgary,Proof of Principle Program - Phase I,200810PPP,Proof of Principle,Evaluation of Nanoparticles for the Treatment of Autoimmune Conditions,"                $150,000","                      $0","1 yr 0 mth "
"Sapieha, Przemyslaw (Mike) S",Direct Payment,CIHR Fellowship,200810MFE,Fellowships - Post-PhD,Influence of Omega-3 Long Chain Polyunsaturated Fatty Acids and  Cyclooxygenase on the Progression of Diabetic Retinopathy,"                 $66,667","                      $0","1 yr 4 mths "
"Sapountzi, Vasileia",Universit&eacute; Laval,CIHR Fellowship,200810MFE,Fellowships - Post-PhD,Role of chromatin modifications in meiotic double strand break (DSB) formation and repair,"                 $97,500","                      $0","2 yrs 2 mths "
"Saragovi, Horacio U",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Operating Grant,200809MOP,Pharmacology & Toxicology,Development of biological response modifiers of neurotrophins and their receptors,"                $667,993","                      $0","4 yrs 0 mth "
"Sareen, Jitender; Asmundson, Gordon J; Logsetty, Sarvesh",University of Manitoba,Emerging Team Grant: Co-morbidity of brain disorders & other health problems-LOI,200810CBL,Emerging Team Grant: Co-morbidity of brain disorders and other health problems,Mental Health Outcomes of Traumatic Physical Injury and Burns: A Population-Based Study,"                  $5,000","                      $0","1 yr 0 mth "
"Sarret, Philippe",Universit&eacute; de Sherbrooke,Operating Grant - PA: INMHA (bridge funding),200809INO,Systems & Circuits Neurosciences - A,Régulation des récepteurs de la neurotensine: Implication dans le contrôle de la douleur,"                $100,000","                      $0","1 yr 0 mth "
"Sarunic, Marinko V","Simon Fraser University (Burnaby, B.C.)",Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Diagnostic Visualization of the Optic Nerve Head and Retina Using Fourier Domain Optical Coherence Tomography and computational anatomy,"                $279,000","                      $0","3 yrs 0 mth "
"Sattar, Syed A; Filion, Lionel G; Robidoux, Michael",University of Ottawa,Catalyst Grant: Safe Food and Water in Northern Communities,200808CSF,Catalyst Grant: Safe Food and Water in Northern Communities,Do combined exposures to chemicals and microbial pathogens through food and water lead to establishment of chronic diseases in remote northern and first nations communities?,"                 $98,000","                      $0","1 yr 0 mth "
"Saunders, Sara L",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,The facilitators and barriers to return to work for injured workers living with chronic pain and job loss.,"                $105,000","                      $0","3 yrs 0 mth "
"Sauvé, Karine","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Rôle du facteur de transcription SCL/Tal-1 dans la signalisation des récepteurs aux estrogènes.,"                $105,000","                      $0","3 yrs 0 mth "
"Sauve, Yves",University of Alberta,Operating Grant,200809MOP,"Clinical Investigation - A: Reproduction, Maternal, Child and Youth Health",Pre-clinical trial of docosahexaenoic acid supplementation in AMD,"                $755,729","                      $0","5 yrs 0 mth "
"Sawh, Ahilya N",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,RNAi-Mediated Transcriptional Gene Silencing,"                $105,000","                      $0","3 yrs 0 mth "
"Sawka, Annie M",University Health Network (Toronto),Operating Grant - Priority Announcement: Knowledge Translation,200809KTE,Knowledge Translation & Exchange,Decision Aid for Radioactive Iodine Remnant Ablation in Early-Stage Papillary Thyroid Cancer,"                 $87,552","                      $0","1 yr 0 mth "
"Scales, Damon C","Sunnybrook Research Institute (Toronto, Ontario)",CIHR New Investigator,200809MSH,Health Research Salary A,The Impact of an Aging Population on the Delivery of Critical Care Services in Canada,"                $300,000","                      $0","5 yrs 0 mth "
"Scarborough, Robert J",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Development and characterization of antiretroviral RNAs to target HIV replication,"                $105,000","                      $0","3 yrs 0 mth "
"Schachar, Russell J; Crosbie, Jennifer",Hospital for Sick Children (Toronto),Operating Grant,200809MOP,Behavioural Sciences - B: Clinical Behavioural Sciences,Exploring the Genetic Architecture of ADHD Phenotypes and Endophenotypes in a General Population Sample,"              $1,049,785","                      $0","4 yrs 0 mth "
"Schafer, Laurel L",University of British Columbia,Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Inhibition of T-type calcium channels: catalytic approaches for the synthesis of heterocycles for the treatment of prostate cancer,"                $266,348","                      $0","3 yrs 0 mth "
"Schang, Luis M",University of Alberta,Operating Grant - PA: Institute of Genetics (Bridge Funding),200809IG1,Biochemistry & Molecular Biology - B,Chromatin regulation of extrachromosomal gene expression,"                $100,000","                      $0","1 yr 0 mth "
"Scheid, Jennifer L",Direct Payment,CIHR Doctoral Research Award,200810MDR,Doctoral Research Awards - A,"The effects of low-dose leptin administration in combination with increased caloric intake in premenopausal exercising women with amenorrhea: Impact on energy status, reproductive function and bone turnover","                 $54,000","                      $0","2 yrs 0 mth "
"Scheid, Michael P","York University (Toronto, Ontario)",Operating Grant,200809MOP,Molecular & Cellular Biology of Cancer,Novel mechanisms of PDK1 and MEKK3 regulation,"                $322,998","                      $0","3 yrs 0 mth "
"Schemitsch, Emil H",Unity Health Toronto,"Operating Grant - PA: Musculoskeletal Health, Arthritis, Skin and Oral Health",200809IMH,"Clinical Investigation - B: Arthritis, Bone, Skin and Cartilage",Bone marrow-derived stem cell-based gene therapy to accelerate fracture healing,"                 $57,839","                      $0","1 yr 0 mth "
"Schiariti, Veronica",University of British Columbia,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Development of the International Classification of Functioning core sets for children and youth with Cerebral Palsy to specify functioning,"                $105,000","                      $0","3 yrs 0 mth "
"Schirrmacher, Ralf",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,"Operating Grant - PA: Inst of Nutrition, Metabolism and Diabetes -Bridge Funding",200809NMD,Medical Physics & Imaging,Beta-cell imaging with 18F-labeled glibenclamide-glucose conjugates by positron emission tomography,"                 $81,155","                      $0","1 yr 0 mth "
"Schmitt-Ulms, Gerold",University of Toronto,Operating Grant - Priority Announcement: Aging (Bridge Funding),200809IAO,Molecular & Cellular Neurosciences - B,Splice variant and paralog specific analysis of the gamma secretase - amyloid precursor protein complexome,"                $100,000","                      $0","1 yr 0 mth "
"Schneider, Bruce A",University of Toronto,Operating Grant,200809MOP,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Effects of auditory and cognitive deficits on speech understanding in the elderly,"                $557,975","                      $0","5 yrs 0 mth "
"Schnoll, Jessica S","York University (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Characterizing Variability in Adolescents with ADHD: Clinical and Behavioral Outcomes,"                $105,000","                      $0","3 yrs 0 mth "
"Schöck, Frieder",McGill University,Operating Grant,200809MOP,Developmental Biology,Investigating the function of the LIM domain protein Zasp in muscle attachment and myofibril assembly,"                $707,510","                      $0","5 yrs 0 mth "
"Schrader, John W",University of British Columbia,Operating Grant - Priority Announcement: Infection and Immunity (Bridge Funding),200809III,Immunology & Transplantation,Molecular Regulation of cells of the immune system,"                $100,000","                      $0","1 yr 0 mth "
"Schrader, John W",University of British Columbia,Catalyst Grant: Systems Biology Approaches to Immunotherapy,200808CSB,Catalyst Grant: Systems Biology Approaches to Immunotherapy,A systems biology approach to identifying responders to immunotherapy with anti-cytokine antibodies,"                 $97,795","                      $0","1 yr 0 mth "
"Schram, Kristin","York University (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,The role of leptin in myocardial matrix remodeling: An in vitro and in vivo analysis,"                $105,000","                      $0","3 yrs 0 mth "
"Schroeder, Jessica","York University (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Intermodal Perception of Speech in Individuals with Asperger Syndrome and Autism.,"                $105,000","                      $0","3 yrs 0 mth "
"Schultz, Kirk R",University of British Columbia,Operating Grant,200810MOP,Cancer Progression & Therapeutics,Biomarkers for Chronic Graft-Versus-Host disease,"                $100,000","                      $0","1 yr 0 mth "
"Schulz, Richard (Rick)",University of Alberta,Operating Grant,200809MOP,Cardiovascular System - B: Heart and Circulation,Matrix metalloproteinase-2 (MMP-2) in myocardial cell death  from oxidative stress injury,"                $551,521","                      $0","5 yrs 0 mth "
"Schweizer, Frank; Zhanel, George G",University of Manitoba,Proof of Principle Program - Phase I,200810PPP,Proof of Principle,Preclinical evaluation of antimicrobial ultrashort aminoglycoside- peptide conjugates,"                $150,000","                      $0","1 yr 0 mth "
"Schwindt, Graeme C",University of Toronto,Doctoral: Vanier Canada Graduate Scholarships,200811CGV,Doctoral Research Awards - A,Functional and structural brain imaging in Alzheimer's Disease: Towards a biomarker of treatment response and decline,"                $150,000","                      $0","3 yrs 0 mth "
"Scott-Storey, Kelly",University of New Brunswick (Fredericton),Regional Partnership Program Doctoral Research Award,200810RDR,Doctoral Research Awards - B,The Long-Term Impact of Intimate Partner Violence on the Health of Women Who Have Left Abusive Relationships: Cardiovascular Health,"                 $33,000","                      $0","3 yrs 0 mth "
"Screaton, Robert A",Children's Hospital of Eastern Ontario Research Institute Inc,"Operating Grant - PA: Inst of Nutrition, Metabolism and Diabetes -Bridge Funding",200809NMD,Cell Physiology,Role of TORC2:CREB signaling in beta cell regeneration,"                $100,000","                      $0","1 yr 0 mth "
"Seamans, Jeremy K",University of British Columbia,Operating Grant,200809MOP,"Behavioural Sciences - C: Behavioural Studies, Neuroscience and Cognition",Examining the cellular basis of cognitive deficits in an animal model of schizophrenia,"                $397,590","                      $0","5 yrs 0 mth "
"Seibert, Tara A",University of Ottawa,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Molecular clues to the atheroprotective effects of Estrogens: Novel extracellular signaling role of Heat Shock Protein 27,"                $105,000","                      $0","3 yrs 0 mth "
"Seidah, Nabil G; Labonté, Patrick",Institut de recherches cliniques de Montr&eacute;al,Operating Grant,200809MOP,Virology & Viral Pathogenesis,The roles of PCSK9 and SKI-1 in Hepatitis C infection,"                $803,260","                      $0","5 yrs 0 mth "
"Seliske, Laura M","Queen's University (Kingston, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,The influence of the built environment on physical activity and obesity in Canadian youth,"                 $70,000","                      $0","2 yrs 0 mth "
"Sellen, Daniel W",Direct Payment,Canada Research Chairs - CIHR Funded,200811CRC,Special Cases - Awards Programs,CANADA RESEARCH CHAIRHOLDER / TITULAIRE DE CHAIRE DE RECHERCHE DU CANADA,"                $500,000","                      $0","5 yrs 0 mth "
"Selvanantham, Thirumahal",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Modulation of NKT cell function by Nod signaling: role in the development of asthma,"                $105,000","                      $0","3 yrs 0 mth "
"Semba, Kazue",Dalhousie University (Nova Scotia),Operating Grant,200809MOP,Behavioural Sciences - A: Neurobiological Basis of Behavioural Processes,Basal forebrain regulation of sleep-wake state.,"                $721,560","                      $0","5 yrs 0 mth "
"Sénéchal, Martin",Universit&eacute; de Sherbrooke,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Le rôle des protéines animales pour prévenir la sarcopénie chez les ainées obèses,"                $105,000","                      $0","3 yrs 0 mth "
"Seow, Hsien-Yeang",University of Toronto,Fellowship Award - Aging,200810SIB,Health Research Training A - Post-PhD (HTA),"Use of healthcare across care settings in the last year of life in Ontario, Canada: Where do Ontarians receive palliative care?","                 $90,000","                      $0","2 yrs 0 mth "
"Sepehry, Amir A",University of Victoria (British Columbia),Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,"(1)whether individuals with hippocampal atrophy and mood disorder are at increased risk of developing aging-related cognitive impairment; and (2) whether cognitive impairment in late life varies as a function of mood disorder status (never depressed, previously depressed, currently depressed).","                $105,000","                      $0","3 yrs 0 mth "
"Seroude, Laurent","Queen's University (Kingston, Ontario)",Operating Grant - Priority Announcement: Aging (Bridge Funding),200809IAO,Genetics,Investigation into the role of bacteria on aging in Drosophila,"                $100,000","                      $0","1 yr 0 mth "
"Servant, Marc",Universit&eacute; de Montr&eacute;al,Operating Grant,200809MOP,Cardiovascular System - C: Vascular System,Understanding the activation and the roles of the IKK complex-NF-kappaB signaling cascade in the inflammatory and hypertrophic actions of Angiotensin II in vitro and in vivo,"                $594,105","                      $0","5 yrs 0 mth "
"Sessle, Barry J",University of Toronto,Operating Grant,200809MOP,Dental Sciences,Neural Mechanisms of Orofacial Function,"                $841,273","                      $0","5 yrs 0 mth "
"Sevigny, Jean",Universit&eacute; Laval,Operating Grant,200809MOP,Cell Biology & Mechanisms of Disease,Extracellular nucleotides in inflammatory cell reactions to pathogenic determinants,"                $693,605","                      $0","5 yrs 0 mth "
"Sewitch, Maida J",Research Institute of the McGill University Health Centre,Operating Grant,200809MOP,Health Services Evaluation and Interventions Research - B,Intervention to improve colorectal cancer screening rates,"                $181,173","                      $0","2 yrs 0 mth "
"Shachak, Aviv",University of Toronto,Operating Grant,200809MOP,Health Policy & Systems Management Research,End-user support in the implementation of Electronic Health records in primary care: a case study of early adopters.,"                $170,289","                      $0","2 yrs 0 mth "
"Shahin, Mostafa H",University of Alberta,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Peptide decorated micelle for enhanced delivery of Paclitaxel to multidrug resistant solid tumor.,"                 $35,000","                      $0","1 yr 0 mth "
"Shah, Lena",Research Institute of the McGill University Health Centre,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,"Social, Behavioural and Geographic Determinants of MDR-TB Acquisition in Lima, Peru","                $105,000","                      $0","3 yrs 0 mth "
"Shahrbanian, Shahnaz",McGill University,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,The effects of virtual reality on pain perception and physical function in patients with low back pain,"                $105,000","                      $0","3 yrs 0 mth "
"Shanmugasegaram, Shamila","York University (Toronto, Ontario)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,"A Randomized Controlled Trial of Women's Adherence to Women-only, Home-based and Traditional Cardiac Rehabilitation Programs","                $105,000","                      $0","3 yrs 0 mth "
"Shao, Zhuo","Centre hospitalier universitaire Sainte-Justine (Montr&eacute;al, Qu&eacute;bec)",Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Retinal structural abnormalities in ROP: a role for choriocapillary involution,"                $105,000","                      $0","3 yrs 0 mth "
"Shapiro, Aaron M",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Free Radical Determinants of Disease,"                $105,000","                      $0","3 yrs 0 mth "
"Shariff, Salimah",University of Western Ontario,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - B,Impact of Renal MEDLINE Filters on Physician Searches,"                 $70,000","                      $0","2 yrs 0 mth "
"Sharma, Pawan",University of Manitoba,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,The role of the dystrophin-glycoprotein complex: in vitro and in vivo role in airway smooth muscle phenotype and lung function.,"                 $70,000","                      $0","2 yrs 0 mth "
"Shaw, Gary S",University of Western Ontario,Operating Grant,200809MOP,Biochemistry & Molecular Biology - A,Identification and Mechanisms of Novel S100 Protein Interactions,"                $752,423","                      $0","5 yrs 0 mth "
"Shawi, May",CIUSSS de Centre-Ouest-de-l'Ile-de-Montr&eacute;al-Jewish General,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,Investigation of telomere and telomerase regulation by associated proteins and in primary malignant lymphocytes.,"                $105,000","                      $0","3 yrs 0 mth "
"Sheardown, Heather D",McMaster University,Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Replacing the needle: efficacious delivery to the back of the eye,"                $100,000","                      $0","1 yr 0 mth "
"Sheardown, Heather D",McMaster University,Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Silicone hydrogel contact lenses for extended drug delivery,"                $100,000","                      $0","1 yr 0 mth "
"Shepherd, Trevor G",University of Western Ontario,Operating Grant - Priority Announcement: Ovarian Cancer (bridge funding),200809OVA,Molecular & Cellular Biology of Cancer,Implications of activated BMP signalling and Id1/Id3 function in ovarian cancer pathogenesis,"                      $0","                      $0","1 yr 3 mths "
"Sheps, Samuel (Sam) B; Backman, Allen M; Barer, Morris L; Casebeer, Ann; Doupe, Malcolm B; Kelly, Karen D; Lix, Lisa M; Marchildon, Gregory; Martens, Patricia J; Quan, Hude",University of British Columbia,Training Grant,200811TGF,"CIHR Training Program Grants ""D""",CIHR Training Grant for Enhancing Existing Capacity in Applied Health Services and Policy Research in Western Canada,"              $1,790,000","                      $0","6 yrs 0 mth "
"Sherlock, Mary",Hospital for Sick Children (Toronto),CAG/CIHR Fellowship for Research in Gastroenterology/Nutrition,200810GNF,CIHR - INMD  - CAG (Canadian Association of Gastroenterology) Partnership,Optimising the Phenotypic Classification of Paediatric Inflammatory Bowel Disease,"                 $60,000","                      $0","2 yrs 0 mth "
"Shin, Jumi",University of Toronto,Collaborative Health Research Projects (NSERC partnered),200812CPG,Special Cases,Minimalist Hybrid Proteins: A Novel Platform for Cancer Drug Discovery,"                $100,000","                      $0","1 yr 0 mth "
"Shlien, Adam",University of Toronto,Doctoral Award - Frederick Banting and Charles Best Canada Graduate Scholarships,200810CGD,Doctoral Research Awards - A,DNA copy number variations in Li-Fraumeni Syndrome and component tumors,"                $105,000","                      $0","3 yrs 0 mth "
"Shorter, Edward",University of Toronto,Operating Grant - Priority Announcement: History of Medicine,200809AMS,"Health Ethics, Law & Humanities",Regulatory Policy and the Availability of Psychopharmacologic Agents,"                 $75,000","                      $0","3 yrs 0 mth "
"Sibley, Kathryn M",Toronto Rehabilitation Institute-UHN,Fellowship - Priority Announcement: Knowledge Translation,200810KPD,Fellowships - Post-PhD,Incorporating laboratory-based measures of compensatory postural control into the clinical setting,"                $135,000","                      $0","3 yrs 0 mth "
"Sicheri, Frank",Sinai Health System (Toronto),"Emerging Team Grant: From Genes to Proteins, Cells, Tissues and Patients - LOI",200810GPL,"Emerging Team Grant: From Genes to Proteins, Cells, Tissues and Patients",Molecular mechanism of action of cerebral cavernous malformation proteins,"                      $0","                      $0","1 yr 0 mth "
