"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"1385","All India Council for Technical Education","Semantic based techniques for indexing retrieval & classification of medical image databases","B.G. Prasad","East Point Co. of Eng. & Technology Res. Development Centre","Department of Computer Science, Virgonagar Post",575000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_160"
"1386","All India Council for Technical Education","Strength & permeability studies of SCC at elevated temperature","R. Siddique","Thapar University","Department of Civil Engineering, Bhadson Road",700000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_161"
"1387","All India Council for Technical Education","Strength, durability & ductility study of concrete using locally available materials","G. Dey","National Institute of Technology (Agartala)","Department of Civil Engineering",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_162"
"1388","All India Council for Technical Education","Studies on acoustic properties of glass fibre reinforced plastics","K.K. Shrivastava","Birla Institute of Technology","Mesra",650000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_163"
"1389","All India Council for Technical Education","Studies on cutting force & stability in end milling","P. Palanisamy","Kumaraguru College of Technology","Department of Mechanical Engineering, Chinnavedampatti, P.B. No. 2034",900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_164"
"1390","All India Council for Technical Education","Studies on electrical & electronics properties of diamond like naocomposite","M. Sarkar","West Bengal University of Technology","Department of Computer Science, Block B, F 142, Sector 1, SaltLake",620000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_165"
"1391","All India Council for Technical Education","Studies on mechanical properties of rice husk based Poly Prophlene composites","V. Kumar","Sant Longowal Institute of Engineering & Technology","Department of Chemical Engineering",990000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_166"
"1392","All India Council for Technical Education","Studies on performance of electronic controlled diesel & ethanol injection CI engine","C.G. Saravanan","Annamalai University","Department of Mechanical Engineering",900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_167"
"1393","All India Council for Technical Education","Studies on performance on high volume fly ash concreet for rigid pavements","S.S. Awanti","P.D.A. College of Engineering","Department of Civil Engineering, Aiwane-e-shahi area, Station Road",800000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_168"
"1394","All India Council for Technical Education","Studies on preparation & characterization of Bio-glass","S.P. Singh","Banaras Hindu University","Department of Ceramic Engineering",1650000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_169"
"1395","All India Council for Technical Education","Studies on the drag between the slipper & the swashplate in an axial piston pump","K. Chaudhary","National Institute of Technology (Agartala)","Department of Production Engineering",900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_170"
"1396","All India Council for Technical Education","Study & design of Algorithm for VLSI CAD tool development towards applications involving mutually exclusively modules","V. Sanju","N.M.A.M. Institute of Technology","NITTE, Karkala (DT)",460000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_171"
"1397","All India Council for Technical Education","Study design & implementation of LRIS recognition Algorithms & application with special reference to industrial & clinical predictions","U.M. Chaskar","College of Engineering","Department of Instrumentation Engineering, Shivaji Nagar",880000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_172"
"1398","All India Council for Technical Education","Study of dispersion of pollutants from vehicular exhausts using CFD techniques","K.K. Chaudhry","Institute of Technology & Management","Department of Mechanical Engineering, Sector 23 A",1660000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_173"
"1399","All India Council for Technical Education","Study of distortion & residual stresses in fusion welded structure & development of their minimization techniques","M.M. Mahapatra","Kalinga Institute of Industrial Technology University","Department of Mechanical Engineering",509000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_174"
"1400","All India Council for Technical Education","Study of Elastohydrodynamic worn journal bearing system under static & dynamic loading","R.K. Awasthi","Beant College of Engineering & Technology","Village Bariar",1200000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_175"
"1401","All India Council for Technical Education","Study of heat transfer microstructure & mechanical properties in friction & friction stir welding","S.C. Saha","National Institute of Technology (Agartala)","Department of Mechanical Engineering",800000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_176"
"1402","All India Council for Technical Education","Study of retaining wall under seismic loading condition","R.P. Sharma","National Institute of Technology (Agartala)","Department of Civil Engineering",1350000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_177"
"1403","All India Council for Technical Education","Study on Axisymetric opening adjacent of structure","A.V.P. Kumar","Jawaharlal Nehru National College of Engineering","Department of Civil Engineering",595000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_178"
"1404","All India Council for Technical Education","Subthreshold modeling & simulation of FinFETs","S. Baishya","National Institute of Technology (Silchar)","Department of Electronics & Communication Engineering",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_179"
"1405","All India Council for Technical Education","Supply chain performance measurement & modelling of India non-livestock organized retail industry","R. Singh","Malout Institute of Management & Information Technology","Green Field Enclave",950000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_180"
"1406","All India Council for Technical Education","Synchronous machine parameters estimation using soft computing techniques","D.K. Chaturvedi","Dayal Bagh Educational Institute","Department of Electrical Engineering",320000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_181"
"1407","All India Council for Technical Education","Synthesis & characterization of ultra fine particles in AG, AU, CU & their alloys","R.K. Mandal","Banaras Hindu University","Department of Metallurgical Engineering",880000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_182"
"1408","All India Council for Technical Education","Three-dimensional shape sensing","D. Choudhury","J.I.S. College of Engineering","Department of Electronics & Communication Engineering, Kalyani",375000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_183"
"1409","All India Council for Technical Education","Twin toll forming of FRP profile","P.M. Jebaraj","Visveswaraiah Technological University","Department of Mechanical Engineering, Jnana, Sangama, Shanti Bastawad Road",1461000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_184"
"1410","All India Council for Technical Education","Ultramicro level urban watershed management using geomatic approach","M.V.S.S. Giridhar","Jawaharlal Nehru Technological University","Institute of Science & Technology, Centre for Water Resources, Kukatpally",950000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_185"
"1411","All India Council for Technical Education","Value chain analysis of Small & Medium Enterprises (SME's)","H.P. Mathur","Banaras Hindu University"," ",1480000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_186"
"1412","All India Council for Technical Education","Video audio based navigation assistance for visually disabled","G. Sainaryanan","New Horizon College of Engineering","Department of Electrical & Electronics Engineering, Panathur Post",575000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_187"
"1413","All India Council for Technical Education","Video behavior profilling using motion kinematics","R. Kapoor","Delhi College of Engineering","Department of Electronics & Communication Engineering, Bhawana Road",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_188"
"1414","All India Council for Technical Education","Women with disability in Orissa: A critical analysis","B. Nayak","Institute of Business & Computer Studies","P.O. Khandagiri, Kalinga Nagar",825000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_189"
"1415","All India Council for Technical Education","Numeric solution of integral equations using wavelets & other methods together with applications","B.S. Dandapat","Sikkim Manipal Institute of Technology","Department of Mathematics, Majitar P.O., East",1650000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_190"
"1416","All India Council for Technical Education","Apoototic activity & CDK2 inhibition of Thiazole, Pyrimdine, Piperzine & Acrylamide derivatives","R.P. Patel","Shree S.K. Patel College of Pharm Education & Research","Department of Pharmaceutics & Biotechnology, Ganpat Vidyanagar, Mehsana-Gozaria Highway",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_191"
"1417","All India Council for Technical Education","Biotechnological approaches for the enhancement of Solasodine of Solanum species","M. Mujeeb","Jamia Hamdard","Hamdard Nagar",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_192"
"1418","All India Council for Technical Education","Brain targeting efficiency of L-Dopa from nasal mucoadhesive microemulsion","N.S. Naikwade","Appasaheb Birnale College of Pharmacy","Department of Pharmacy, Sangali Miraj Road, South Shivaji Nagar",800000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_193"
"1419","All India Council for Technical Education","Clinical research of herbal drug formulation","A.M. Ismail","Periyar College of Pharmaceutical Science for Girls","Department of Pharmacy Practice, K. Sathanoor Main Road, Periyar Centenary Education Complex",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_194"
"1420","All India Council for Technical Education","Colorectal delivery of Mesalazine: Formulation development & optimization using biodegradable polymeric complexes","A.K. Tiwari","Punjabi University","Department of Pharmaceutical Science & Drug Research",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_195"
"1421","All India Council for Technical Education","Combined approach of docking & 3D QSAR techniques for the design of Diphenylethers as inhibitors of Mycobacterial Enoylacy carrier Protein reductase","G.G. Shenoy","Manipal College of Pharmaceutical Sciences","Department of Pharmaceutical Chemistry",1971000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_196"
"1422","All India Council for Technical Education","Design & development of nanoparticulate drug delivery system for treatment of Lymphatic Filariasis","F.J. Ahmad","Jamia Hamdard","Department of Pharmacy, Hamdard Nagar",1700000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_197"
"1423","All India Council for Technical Education","Design & evaluation of nanocarriers for treatment of Breast Cancer","R. Bathawale","C.U. Shah College of Pharmacy","Department of Pharmacy, Sir Vithaldas Vidya Vihar, Santacruz",1950000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_198"
"1424","All India Council for Technical Education","Design & Synthesis of novel Anti-Mycobactental agents","V.N. Telvekar","University Institute of Chemical Technology","Department of Pharmaceutical Science, Nathalal Parkh Marg, Matunga",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_199"
"1425","All India Council for Technical Education","Design development & optimization of oral drug delivery systems with enhanced bioavailability potential","B.S. Bhoo","University Institute of Pharmaceutical Sciences","Department of Pharmaceutics, Sector 14",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_200"
"1426","All India Council for Technical Education","Design synthesis & biological evaluation of inhibitors of Plasmodium Falciparum Lactate Dehydrogenase using molecular modeling principles","P.K. Ambre","Bombay College of Pharmacy","Department of Pharmaceutical Chemistry, Kalina, Santacruz East",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_201"
"1427","All India Council for Technical Education","Design synthesis & biological evaluation of some new hetrocyclicp Hydroxybenzohydrazide derivatives","K.P. Bhusari","Sharad Pawar College of Pharmacy","Department of Pharmaceutical Chemistry, Wanadongri Higana Road",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_202"
"1428","All India Council for Technical Education","Design, synthesis & QSAR studied of some hetero cyclic compounds for their Anti-HIV & Cytotoxic activity","S.S. Karki","K.L.E. Society's College of Pharmacy","Department of Pharmaceutical Chemistry, 2nd Block, Rajaji Nagar",1721000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_203"
"1429","All India Council for Technical Education","Desin synthesis & development of in-vitro enzyme inhibition methods for novel Anti-Tubercular Agents","V.S. Maddi","K.L.E. Society's College of Pharmacy","Department of Pharmaceutical Chemistry, Vidyanagar",1480000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_204"
"1430","All India Council for Technical Education","Development  & validation of Chiral separation of some enantiomeric drugs by OPLC, HPLC & LC-MS methods","S.N. Meyyanathan","J.S.S. College of Pharmacy","Department of Pharmacy, Rocklands, Post Box No. 20",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_205"
"1431","All India Council for Technical Education","Development & characterization of nano-carrier modules for Macrophage targeted Anti-Tubercular multi drug therapy","S.P. Vyas","I.S.F. College of Pharmacy","Department of Pharmacognosy, G.T. Road",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_206"
"1432","All India Council for Technical Education","Development & evaluation of Lipid nanocariers for Anti-Malarial Chemotherapy","K.K. Singh","C.U. Shah College of Pharmacy","Department of Pharmaceutics, Sir Vithaldas Vidya Vihar, Santacruz",1950000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_207"
"1433","All India Council for Technical Education","Development & evaluation of long acting viginal contraceptive formulation using bioadhesive & biodegradable polymers","V.B. Mathur","Sharad Pawar College of Pharmacy","Department of Pharmaceutics, Wanadongri Higana Road",1800000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_208"
"1434","All India Council for Technical Education","Development & evaluation of novel polymeric microspheres as a particulate drug delivery system for ocular use","U.A. Shinde","Bombay College of Pharmacy","Department of Pharmaceutics, Kalina, Santacruz East",900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_209"
"1435","All India Council for Technical Education","Development & validation of a stability indicating HPLC method for a formulation containing Ceftriaxone & Tazobactam & its application in pharmacokinetic studies","B. Shrestha","Himalayan Pharmacy Institute","Department of Pharmaceutical Chemistry, Majitar",1100000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_210"
"1436","All India Council for Technical Education","Development of a novel herbal drug from Nothapodytes Nimmoniana for immunomodulatory activity","A.G. Namdeo","Poona College of Pharmacy","Department of Pharmacy, Ernawade Paud Road",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_211"
"1437","All India Council for Technical Education","Development of drugs for neurological disorders from Argyreia Roxburghi","S. Das","Dibrugarh University","Lahowa",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_212"
"1438","All India Council for Technical Education","Development of novel analytical methods for detamination of active pharmaceutical ingredients & their degraded products","Nagaraj","P.E.S. College of Pharmacy","Hanumanitha Nagar, BSK, 1 State",1870000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_213"
"1439","All India Council for Technical Education","Drug targeting development of submircron lipid emulsions as novel drug delivery systems","V. Kishan","Kakatiya University","Department of Pharmacy, University College of Pharma Science",1800000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_214"
"1440","All India Council for Technical Education","Encochleated drug formulations for inhalation drug delivery","A.P. Pawar","Poona College of Pharmacy","Department of Pharmaceutical Science, Ernawade Paud Road",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_215"
"1441","All India Council for Technical Education","Evaluation & development of indigenous plants containing Organosulfur compounds as novel Anti-Tubercular agents","A.P. Mukne","Bombay College of Pharmacy","Department of Pharmacognosy & Phytochemistry, Kalina, Santacruz East",980000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_216"
"1442","All India Council for Technical Education","Evaluation of Antihypertensive activity of Hibiscus ROA Sinensis flower extract on acult & chronic renal hypertensive rats","N.K. Verma","Himalayan Pharmacy Institute","Department of Pharmacology, Majhitar",820000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_217"
"1443","All India Council for Technical Education","Evaluation of traditional medicinal plants for search potential Antiurolit Hiatic principles","S.S. Jalalpure","K.L.E. Society's College of Pharmacy","Department of Pharmacy, JNMC Campus, Nehru Nagar",723000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_218"
"1444","All India Council for Technical Education","Exploratory studies on Ethnomedical plants of Anti-Cancer activity","S. Patil","Prince K.M. Kundnani College of Pharmacy","Department of Pharmacognosy, 23, Jote Joy Building, Rambhau Salgaonkar Marg, Cuffe",915000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_219"
"1445","All India Council for Technical Education","Exploring Chondroprotection thourgh modulation Synovium with multi drug approach","A. Harsulkar","Poona College of Pharmacy","Department of Pharmaceutical Biotechnology, Ernawade Paud Road",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_220"
"1446","All India Council for Technical Education","Formulation & evaluation of Buccal adhesive controlled release systems containing Anti-Diabetic drugs","S.A. Saraf","Babu Baranasidas National Institute of Technology","Faculty of Pharmacy, Sec 1, Dr Alhilesh DA. S. Nagar",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_221"
"1447","All India Council for Technical Education","Formulation & evaluation of certain drug delivery systems for Glaucoma","A. Geethalakshmi","Acharya & B.M. Reddy College of Pharmacy","Department of Pharmacy, Soldevanahalli, Chikkanbanavara",400000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_222"
"1448","All India Council for Technical Education","Formulation development & evaluation of Locoreginal drug delivery system for skin cancer","S. Jain","Punjabi University","Department of Pharmacy",925000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_223"
"1449","All India Council for Technical Education","In vitro & in vivo evaluation of Anti-Cancer & Anti-Angiogenic activity of some potential compounds from Indian medicinal plants","R. Mathur","Delhi Institute of Pharmaceutical Sciences & Research","Department of Pharmacology, Pushpa Vihar, M.B. Road, Sector III",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_224"
"1450","All India Council for Technical Education","Isolation & analysis of Solanam Lycparum","A.P. Pingle","N.D.M.V.P. Samaj's College of Pharmacy","Department of Pharmaceutics, Gangapur Road, Post Box No. 429",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_225"
"1451","All India Council for Technical Education","Isolation of bioactive principles from Mucuna Pruiens Tinospora Cordifolia & their pharmacological activities in experimental Parkinsonism models","K. Elango","J.S.S. College of Pharmacy","Department of Pharmacology, Rocklands, Post Box No. 20",1850000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_226"
"1452","All India Council for Technical Education","Lead optimization development studies & safely studies of novel Atypical Anti-Psychotics","S.H. Bhosale","Poona College of Pharmacy","Department of Pharmacy, Ernawade Paud Road",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_227"
"1453","All India Council for Technical Education","Marker analysis for standardization of some Indian medicinal plants","P.K. Mukherjee","Jadavpur University","Department of Pharmaceutical Technology, Raja S.C. Mullick Road",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_228"
"1454","All India Council for Technical Education","Mathematical correlation for determining the flow rate of formulation granules through conical hoppers with inclined orifice","B. Mazumder","Dibrugarh University","Department of Pharmaceutical Sciences, Lohwa",1930000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_229"
"1455","All India Council for Technical Education","Method development validation & pharmacokinetic features of Anti-Reteroviral drugs in bulk & tablet dosage form","P. Mohanraj","Himalayan Pharmacy Institute","Department of Pharmaceutical Chemistry, Majitar",1551000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_230"
"1456","All India Council for Technical Education","Microwave assisted microencapsulation process for preparting Guar Gum Microcapsules","B.P. Nagori","L.M. College of Pharmacy","Department of Pharmacy",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_231"
"1457","All India Council for Technical Education","Molecular modeling QSAR studies & synthesis of some Atypical Anti-Psychotic agents","A.L. Kawale","N.D.M.V.P. Samaj's College of Pharmacy","Department of Pharmaceutical Chemistry, Gangapur Road, Post Box No. 429",950000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_232"
"1458","All India Council for Technical Education","Mucoadhesive microspheres for non-invasive & improved nasal delivery of protein & peptides","S. Pande","A.R. College of Pharmacy & G.H. Patel Institute of Pharmacy","Department of Pharmacy, Patel Institute of Pharmacy, Post Box No. 19, Udyog Nagar",800000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_233"
"1459","All India Council for Technical Education","Nano particulate systems of Corticosteroids with Keratolytic agents for the treatment of Psoriasis","S. Baboota","Jamia Hamdard","Department of Pharmaceutics, Hamdard Nagar",1800000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_234"
"1460","All India Council for Technical Education","Neuropharmacological studies on the role of Peroxisome proliferator activated receptors in experimental models of Huntington's disease & Diabetic neuropathic pain","S.N.S.V. Padi","I.S.F. College of Pharmacy","Department of Pharmacology, G.T. Road",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_235"
"1461","All India Council for Technical Education","Optimization of therapy of Diabetes: Chronotherapeutic combination approach","S. Suresh","Al-Ameen College of Pharmacy","Department of Pharmaceutics, Housur Road, Opp. Lalbagh Main Gate",1720000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_236"
"1462","All India Council for Technical Education","Pharmacological screening of selected herbs of Nilgris Hills","S.K.K. Sundari","Periyar College of Pharmaceutical Science for Girls","Department of Pharmacology, K. Sathanoor Main Road, Periyar Centenary Education Complex",600000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_237"
"1463","All India Council for Technical Education","Phytochemical & pharmacological screening of the fruits of Garcinia cowa with special reference to Anti-Diarrhoeal activity","A. Das","Dibrugarh University","Lohwa",280000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_238"
"1464","All India Council for Technical Education","Phytochemical investigation & evaluation for Anti-Tubercular activity of certain indesginous plants","P.L. Ladda","Appasaheb Birnale College of Pharmacy","Department of Pharmacology, Sangali Miraj Road, South Shivaji Nagar",900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_239"
"1465","All India Council for Technical Education","Phytopharmacological evaluation of tubes of Orchis Latifolia from Sikkim Himalayan Region: A molecular  biological study","H. Basnett","Himalayan Pharmacy Institute","Department of Pharmaceutical Chemistry, Majitar",1250000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_240"
"1466","All India Council for Technical Education","Predictive Qssar modeling of difference classes of Antioxidants of biological & medicinal significance using Chemometric tools","K. Roy","Jadavpur University","Raja S.C. Mullick Road",1380000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_241"
"1467","All India Council for Technical Education","Preparation & development of drug formulation of Nigella Sativa with therapeutic potentia in storke","M. Akhtar","Jamia Hamdard","Department of Pharmacy, Hamdard Nagar",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_242"
"1468","All India Council for Technical Education","Preparation characterization & stability of polyherbal formulation of Anti-aging cream","R. Karki","Acharya & B.M. Reddy College of Pharmacy","Department of Pharmacy, Soldevanahalli, Chikkanbanavara",690000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_243"
"1469","All India Council for Technical Education","Putative antioxidant cardioprotective properties of Sesame oil on various Ischemic reperfusion injury- A molecular pharmacological study","M. Das","Himalayan Pharmacy Institute","Department of Pharmaceutical Chemistry, Majitar",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_244"
"1470","All India Council for Technical Education","Rationalization & standardization of Anti-Diabetic polyherbal formulation & development of new dosage form to improve the efficacy","A.N. Kalia","I.S.F. College of Pharmacy","Department of Pharmacology, G.T. Road",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_245"
"1471","All India Council for Technical Education","Soft computing & phonocardiogram based automated detection system for diagnosis","R.K. Sinha","Birla Institute of Technology","Department of Biomedical Instrumentation, Mesra",690000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_246"
"1472","All India Council for Technical Education","Studies of the utilization of natural polysaccharides grown in Assam for formulation of controlled release microsphere","H.K. Sharma","Dibrugarh University","Department of Pharmaceutical Sciences, Lahowa",920000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_247"
"1473","All India Council for Technical Education","Studies on efficacy of nanoparticular vaginal Anti-HIV drug delivery system","B.B. Bhowmik","Himalayan Pharmacy Institute","Department of Pharmaceutics, Majhitar",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_248"
"1474","All India Council for Technical Education","Studies on synthesis of novel fused AZA & Thiaheterocycles their development as therapeutic lead","M.A. Kale","Government College of Pharmacy","Department of Pharmaceutical Chemistry, Railway Station Road, Osmanpura",950000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_249"
"1475","All India Council for Technical Education","Synthesis & biological evaluation of selected Benzopryone Analogues in Diabetes Mellitus & related Metabolic disorders","M.K. Unnikrishnan","Manipal College of Pharmaceutical Sciences","Department of Pharmacology",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_250"
"1476","All India Council for Technical Education","Synthesis & evaluation of new Thiazolidinedione as a oral Hypoglycemic agents","M.R. Dumbare","N.D.M.V.P. Samaj's College of Pharmacy","Department of Pharmaceutical Chemistry, Gangapur Road, Post Box No. 429",1050000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_251"
"1477","All India Council for Technical Education","Synthesis of Carbodithioic acid esters of N-Ethylamaleimide as potential spermicides","M. Gupta","Delhi Institute of Pharmaceutical Sciences & Research","Department of Pharmaceutical Chemistry, Pushpa Vihar, M.B. Road, Sector III",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_252"
"1478","All India Council for Technical Education","Synthesis, Qsar studies & biological evaluation of Pyrozolone derivatives","G. Amriappan","Himalayan Pharmacy Institute","Department of Pharmaceutical Chemistry, Majhitar",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_253"
"1479","All India Council for Technical Education","Therapeutic agents cell & genetically transformed cultures of Toddalia Asiatica","C. Veeresham","Kakatiya University","Department of Pharmacognosy, University College of Pharma Science",1370000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_254"
"1480","All India Council for Technical Education","Toxicokinetic study of herbal drugs","S. Karmakar","Jadavpur University","Department of Pharmaceutical Technology, Raja S.C. Mullick Road",1900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_255"
"1481","All India Council for Technical Education","Tuberculosis Chemotherapy: Novel drug delivery approach using bioadhesive micospheres as Anti-tuberculosis drug carriers","M. Chauhan","Delhi Institute of Pharmaceutical Sciences & Research","Department of Pharmaceutics, Pushpa Vihar, M.B. Road, Sector III",2000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_256"
"1482","All India Council for Technical Education","Characterization of physical properties of some liquid crystalline compounds","A. Nath","National Institute of Technology (Agartala)","Department of Physics",1000000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_257"
"1483","All India Council for Technical Education","Development healthcare textiles for medical applications using plasma technique","S. Jayakumar","P.S.G. College of Technology","Department of Physics",300000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_258"
"1484","All India Council for Technical Education","Development of conducting polymer nanocomposites based high performance Microactuators for Rovotic application","A. Kumar","Tezpur University","Department of Physics, Napaam",200000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_259"
"1485","All India Council for Technical Education","Development of wear resistant light weight composites by spray deposition technique","O.P. Pandey","Thapar University","School of Physics, Bhadson Road",900000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_260"
"1486","All India Council for Technical Education","Designing a nanoparticles based Glucose biosensor","S. Srivastava","Jaypee University of Information Technology","Department of Biotechnology, A 10, Sector 62",840000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_261"
"1487","All India Council for Technical Education","Mapping viral host Protein interactins of Chikungunya Virus","S. Gupta","Jaypee University of Information Technology","Department of Biotechnology, A 10, Sector 62",1545000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_262"
"1488","All India Council for Technical Education","Phytochemical investigation & formulation of Antimicrobial herbal products","R.K. Gupta","Guru Govind Singh Indraprastha University","Kashmere Gate",1320000,24,"2008-09","AICTE","Indian Rupees","Months","AICTE_2008-09_263"
