"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"538","Ministry of Environment and Forests","Forests in Carbon sequestration: Estimating carbon sequestration potential using Remote Sensing & GIS","P.V. Karunakaran","Centre for Environmental & Developmental Research","Natural Resource Management, Thozhuvancode. Vattiyoorkavo",3472046,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_65"
"539","Ministry of Environment and Forests","To develop a protected area, information management system in Namdapha National Park Mauling National Park Mehao Sanctuary & D'Ering Memorial Wildlife Sanctuary - Arunachal Pradesh using Remote Sensing of GIS Technology","G. Areendran","World Wide Fund for Nature - India","Lodhi Road",3122112,24,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_66"
"540","Ministry of Environment and Forests","Mapping of non-Timber forest produce using Remote Sensing & GIS","V.K. Srivastava","National Remote Sensing Agency","Department of Space, RS & GIS Application Area, Balanagar",3486777,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_67"
"541","Ministry of Environment and Forests","Monitoring of Arsenic in Ground Water of Ballic District, Uttar Pradesh using Remote Sensing & GIS techniques","I. Ali","Jamia Millia Islamia","Department of Chemistry",2614962,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_68"
"542","Ministry of Environment and Forests","Use of Remote Sensing  GIS for urban solid waste disposal (identification of Dumping site & optimal transportation Route Modeling)","A. Vyas","Centre for Environmental Planning & Technology","Centre for Research & Development Unit, K.L. Campus, Navrangpura",1572648,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_69"
"543","Ministry of Environment and Forests","Lanslide hazard zonation of Kalingpung subdivision of Wester Bengal & creation of a portal to upload landslide hazard map & all other maps created using open GIS","P.K. Paul","Bengal Engineering & Science University","Department of Mining Engineering, Shibpur",901762,24,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_70"
"544","Ministry of Environment and Forests","Forest encroachment in Karnataka - A two decadal analysis using RS & GIS","R.K. Somashekhar","Bangalore University","Department of Environmental Science",2324195,24,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_71"
"545","Ministry of Environment and Forests","Development of forest fire management system in Shimla Forest Division in Himachal Pradesh (India) using Geospatial Information System impact of Glacier recession on the vegetative","L.K. Sharma","Birla Institute of Technology","Department of Remote Sensing",1783440,24,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_72"
"546","Ministry of Environment and Forests","Geo-environmental analaysis of Vellayani Lake, Kerala Sourthwest India, University of Kerala","V. Sobha","Kerala University"," ",1164744,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_73"
"547","Ministry of Environment and Forests","Neomatode faunal diversity & community structure indicators of the environmental condtions at Keetham Lake Agra","Q. Tahseen","Aligarh Muslim University","Department of Zoology",1272400,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_74"
"548","Ministry of Environment and Forests","Studies on Ecological & bio-assessment of Ashtmudi Lake","M.P. Nayar","Environmental Resource Research Centre"," ",1882188,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_75"
"549","Ministry of Environment and Forests","Mapping of Non-Timber Forest produce using Remote Sensing & GIS","V.K. Srivastava","National Remote Sensing Agency","Department of Space, RS & GIS Application Area, Balanagar",3486777,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_1"
"550","Ministry of Environment and Forests","Monitoring of Snow & Glaciers of Himalayan Region-Phase - II","Director","Space Application Research Centre"," ",73330000,60,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_2"
"551","Ministry of Environment and Forests","Development of a Decision Support System (DSS) for management of coastal wetlands - A case study of Point Calimere of Cauvery Basin in Tamil Nadu","E.J. James","Karunya University","Karunya Nagar",2398800,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_3"
"552","Ministry of Environment and Forests","Inventorisation & monitoring of Biosphere Reserve in India using RS & GIS technology","Director","G.B. Pant Institute of Himalayan Environment & Development","Kosi Katarmal",21434000,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_4"
"553","Ministry of Environment and Forests","Development of Forest Fire Management System for Shimla Forest Divison in Himachal Pradesh (India) using Geospatial Information System","L.K. Sharma","Birla Institute of Technology","Department of Remote Sensing, Mesra",1783440,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_5"
"554","Ministry of Environment and Forests","Geospatial analysis of climate change in different Agro-climate Regions in Andhra Pradesh","V. Manickam","Administrative Staff College of India","Department of Envionment",3012480,18,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_6"
"555","Ministry of Environment and Forests","Assessment of carbon sequestration in Mangroves of A & N Islands using Remote Sensing","T. Coomar","Andaman & Nicobar Island Forest & Plantation Development Corporation Limited","Van Vikas Bhawan",6628640,24,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_7"
"556","Ministry of Environment and Forests","Assessment of present status of ground water quality with reference to drinking, irrigation & delineation of ground water pollution zones with reference to heavy metals & trace elements in Gorakhpur & Maharajganj district of Uttar Pradesh, India","S.R. Prakash","Uttar Pradesh Remote Sensing Applications Centre","Sector G, Jankipuram Kursiroad",1475565,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_8"
"557","Ministry of Environment and Forests","Distribution & conservation strategy of an endangered ornamental fish species Chaca Chaca (Ham.Buch) in Arunachal Pradesh","K.K. Jha","Jawaharlal Nehru College","Department of Zoology, Hill Top, East Siang",1673750,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_9"
"558","Ministry of Environment and Forests","Micromycete diversity of North Western Himalayas monographic study & screening for Lignocellulolytic Enzymes","I.B. Prasaher","Panjab University","Department of Botany",1824250,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_10"
"559","Ministry of Environment and Forests","Impact of cell-phone technology on selected plants & animals","R.K. Kohli","Panjab University","Centre for Environment & Vocational Studies",2320269,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_11"
"560","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of Central & Western Himalaya","A.K. Bhatnagar","Delhi University","Department of Botany",5012750,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_12"
"561","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of Andhra Pradesh","A.J.S. Raju","Andhra University","Department of Environmental Science, Karachettu Road",3342240,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_13"
"562","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of  Rare Endangered & Threatened (RET) Tree species of Rajasthan","R. Tandon","Delhi University","Department of Botany",3788880,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_14"
"563","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of Nagaland & Manipur (N.E.)","S.K. Chaturvedi","Nagaland University","Department of Botany, Head Quaters Lumami",2780980,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_15"
"564","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of Uttarakhand","V. Chandra","Forest Research Institute","Botany Division, Systematic Botany Discipline",2933230,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_16"
"565","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of Kashmir Himalaya","A.M. Munshi","Kashmir University","Department of Botany",3690240,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_17"
"566","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of Jammu province of J & K State","N. Sharma","Jammu University","Department of Botany, Bhaderwah Campus, Unversity Road",3690240,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_18"
"567","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of North East India particularly in Arunachal Pradesh & Meghalaya","N. Venugopal","North-Eastern Hill University","Centre for Advanced Studies, Umshing-Mawkynroh",4127960,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_19"
"568","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of Four Rare Endangered & Threatened (RET) Tree species of Central & Western Himalaya","V. Sivaram","Bangalore University","Mysore Road, Gnana Bharathi",4177520,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_20"
"569","Ministry of Environment and Forests","All India coordinated research project on Reproductive Biology of  Rare Endangered & Threatened (RET) Tree species of  Western Ghats of Karnataka","R.K. Somashekhar","Bangalore University","Department of Environmental Sciences, Mysore Road, Gnana Bharathi",3581280,48,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_21"
"570","Ministry of Environment and Forests","Environmental concentration of microbial polyester as potential bio indicators of pollution & their degradation studies","R.M. Murugappam","Thiagarajar College","Department of Zoology & Microbiology",577185,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_22"
"571","Ministry of Environment and Forests","Various remediation approaches for management of Lindane contamination in Chinhat area of Lucknow","P.S. Vankar","Indian Institute of Technology (Kanpur)","Ecological & Analytical Testing Laboratory, 302, Southern Laboratories",1043280,24,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_23"
"572","Ministry of Environment and Forests","Seasonal influence of effluents released in Uyyakondan Channel, on the ground water quality of Tiruchirappalli District,, Tamil Nadu & the management strategies","J. Sirajudeen","Jamal Mohamed College","Department of Chemistry",2402400,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_24"
"573","Ministry of Environment and Forests","Development of a low cost process for fluoride removal from fluoride contaminated water specific to N.E. Region for public use","R. Kapoor","Delhi University","Department of Botany",2138880,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_25"
"574","Ministry of Environment and Forests","Development of eco-friendly strategies for removal of phenols & other organic compounds from water using highly ordered porous carbon made from tree leaves","P. Phukan","Gauhati University"," ",2573280,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_26"
"575","Ministry of Environment and Forests","Development of portable voltammetric probes for on line monitoring of trace metals in fresh water","R. Srinivasan","Central Electrochemical Research Institute"," ",4056480,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_27"
"576","Ministry of Environment and Forests","Selective recovery of Ethanol from Ethanol-water mixture having the composition of Biomass fermentation broth by pervaporation: The efficacy of Hydrophobic Polyurethane-Zeolite mixed Matrix membranes","D.K. Kakati","Gauhati University"," ",1160000,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_28"
"577","Ministry of Environment and Forests","Degradation of aqueous organic pollutants by novel advanced oxidation technology combining non-thermal plasma & heterogeneous catalysts","Subrahamanyam","Indian Institute of Technology (Hyderabad)"," ",2761920,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_29"
"578","Ministry of Environment and Forests","Endemic Fluorosis: Role of oxidative stress as a causative factor for skeletal fluorosis","T.K. Das","All India Institute of Medical Sciences"," ",1819200,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_30"
"579","Ministry of Environment and Forests","Assessing the environmental burden of disease is air pollution: A case study of two metropolitan cities - Bangalore & Hyderabad","K.L. Babu","Institute for Social & Economic Change"," ",505920,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_31"
"580","Ministry of Environment and Forests","Development of a low cost process for fluoride removal from fluoride contaminated water specific to NE Region for public use","A. Goswami","North East Institute of Science & Technology"," ",3571520,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_32"
"581","Ministry of Environment and Forests","Utilization of soil micro & macro organisms for the degradation of cellulosic waste materials","M. Vasanthy","Bharathidasan University","Department of Environment Biotechnology",2400000,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_33"
"582","Ministry of Environment and Forests","Feather waste management using Microbial Enzymes","R. Singh","Amity University","Amity Institute of Microbial Biotechnology",1625280,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_34"
"583","Ministry of Environment and Forests","Monitoring the influence of outdoor vehicular pollutants concentration on indoor air quality of the buildings located close to urban roadway","S.M.S. Nagendra","Indian Institute of Technology (Madras)"," ",1206775,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_35"
"584","Ministry of Environment and Forests","Development of coatings to increae the stability of electro less solutions: An endeavour to decrease the release of constitutent toxic chemicals into the environment","J. Singh","Punjabi University","Department of Chemistry",577185,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_36"
"585","Ministry of Environment and Forests","Atmospheric deposition of Nitrogen & productivity of winter cereal crops in North East India","B. Bharali","Assam Agricultural University","Department of Crop Physiology",1043280,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_37"
"586","Ministry of Environment and Forests","Bioremoval of chromium from effluents of tannery industries in Tamil Nadu through the development of cost effective commercial carrier based seaweed biosorbents","S. Srisudha","Lady Doak College","Department of Botany & Microbiology",2402400,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_38"
"587","Ministry of Environment and Forests","Development of eco-friendly technologies for qualify cassova production & to safeguard soil health & environment","G. Suja","Central Tuber Crops Research Institute","Division of Crop Production, Sreekariyam",2138880,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_39"
"588","Ministry of Environment and Forests","Removal of SO2 & NOx from coal-fired thermal power plant stack gases","M.K. Mondal","Banaras Hindu University","Development of Chemical Engineering & Technology",2573280,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_40"
"589","Ministry of Environment and Forests","Development of Industrial Exhaust CO2 recycling process using computer aided Nano-technology","P. Padhi","Hi-Tech Medical College & Hospital","Research & Development Centre",4056480,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_41"
"590","Ministry of Environment and Forests","Rapid assessment of impact of oil spill in Mumbai with emphasis on Mangrove restoration strategy","D. Apte","Bombay Natural History Society","Hornbill House, S.B. Singh Road",1160000,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_42"
"591","Ministry of Environment and Forests","Composting of Refuse (Organic Municipal Solid Waste) employing Microbial Biotechnology","P.S. Bundela","Madhya Pradesh Pollution Control Board (MPPCB)"," ",2761920,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_43"
"592","Ministry of Environment and Forests","An assessment of stabilizer: Bisphenol A in Leachates of plastic feeding baby bottles","V.P. Sharma","Indian Institute of Toxicology Research","Development Toxicology Division, 80 - M.G. Marg",1819200,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_44"
"593","Ministry of Environment and Forests","Development of a novel sound based method to redact air pollution","S. Sola","Sri Sathya Sai Institute of Higher Medical Sciences","EPIP Area, Whitefield",505920,12,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_45"
"594","Ministry of Environment and Forests","Studies on heavy metal contamination vis-à-vis environmental health in Peri-Urban areas of Kolkata","S.P. Bhattacharya","Community for Social Work","84, Rabindrapally, Shyam Nagar",3571520,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_46"
"595","Ministry of Environment and Forests","Monitoring the Cadmium level in SIPCOT- Cuddalore & Study the beneficial effect ofTetrahydrocurcumin on Cadmium Toxicity","L. Pari","Annamalai University","Department of Biochemistry",2400000,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_47"
"596","Ministry of Environment and Forests","Investigations on active constitutents of high altitude medicinal plants traditionally used as non-toxic drugs","D.D. Joshi","Amity University","Department of Phytomedicines, E-3 Block, IV Floor, Sector 125",1625280,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_48"
"597","Ministry of Environment and Forests","Development of viable technology for mercury remediation from industrial & dental hospital waste waters using polymer nanocomposites","N.S. Ramakrishnan","Indian Institute of Technology (Kanpur)"," ",1206775,36,"2010-11","MOEF","Indian Rupees","Months","MOEF_2010-11_49"
"598","Ministry of Environment and Forests","Assessment of habitat specific environmental Mycobacterial pollution in North East India","D. Thakuria","Central Agricultural University","School of Natural Resources Management, College of Postgraduate Studies, Umrol Road",3593280,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_1"
"599","Ministry of Environment and Forests","Inventory of vegetation with special reference to medicinal & aromatic plants & documentation of traditional knowledge in the Walyar Valley, Western Ghats","V.S. Ramachandran","Amrita Vishwa Vidyapeetham","Ettimadai",451200,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_2"
"600","Ministry of Environment and Forests","Microbial detoxification of toxic variety of Jatropa Curcas seed cake for meal feed","D. Somashekar","Central Food Technological Research Institute","Department of Fermentation Technology & Bioengineering",1447200,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_3"
"601","Ministry of Environment and Forests","Monitoring of Bidi workers occupationally exposed to Tobacco dust","K. Rudramadevi","University College of Science","Department of Zoology, Osmania University",2220000,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_4"
"602","Ministry of Environment and Forests","Nanopesticide formulation, characterization & chemo dynamics in rice model ecosystem","N. Chandrasekaran","Vellore Institute of Technology","School of Bioscience & Technology",1311200,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_5"
"603","Ministry of Environment and Forests","Screening of Citrullus Lanatus proteome to isolate & purify anti-fungal proteins: A step towards formulation of Bio-fungicides to aid reduction of environment pollution","S. Yadav","All India Institute of Medical Sciences","Department of Biophysics, Ansari Nagar",2466240,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_6"
"604","Ministry of Environment and Forests","Ecosystem components, functioning & management of selected ponds of Sivaganga District, Tamil Nadu with varying utlization & conservation","D. Kanan","Thiagarajar College","Department of Botany",1750540,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_7"
"605","Ministry of Environment and Forests","Habitat ecology & species diversity of Cordyceps in District Pithoragarh, Central Himalayas","C.S. Negi","Government (P.G.) College","Department of Zoology",1484100,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_8"
"606","Ministry of Environment and Forests","Studies on abundance, diversity & eco-biology of Parasitic Hymenoptera of Rice ecosystems in Kerala","M. Naseer","Calicut University","Department of Zoology",1487200,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_9"
"607","Ministry of Environment and Forests","Studies on ecology & diversity of Nematodes of Pir Panjal Range in Jammu & Kashmir","A.A. Shah","Baba Gulam Shah Badshah University","C.B.S. School of Biosciences & Biotechnology, Rajouri",1694200,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_10"
"608","Ministry of Environment and Forests","Taxonomy & ecology of the Himalayan Genus Oxyltropis DC (Leguminioseae) in India","L.B. Chaudhary","National Botanical Research Institute","Rana Pratap Marg",647600,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_11"
"609","Ministry of Environment and Forests","Ecological status survey of the Wetland of Srikakulam District of Andhra Pradesh","Director","Salim Ali Centre for Ornithology & Natural History"," ",335000,6,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_12"
"610","Ministry of Environment and Forests","Ecological studies on the Ranjit Sagar Weltand & special reference to fish community structure","O.S. Barraich","Punjabi University","Department of Zoology",2240000,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_13"
"611","Ministry of Environment and Forests","Development of Titania based materials for water disinfection","R. Sakthivel","Institute of Minerals & Materials Technology","Department of Materials Characterization, CSIR",1932000,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_14"
"612","Ministry of Environment and Forests","Effective utilization of Winery & Vineyard waste: An eco-friendly approach for value addition in wine industry","M.V. Deshpande","National Chemical Laboratory","Homi Bhabha Road",3196800,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_15"
"613","Ministry of Environment and Forests","High performance compatibilized composites from recycled commingled plastic waste reinforced with Halogen free nanosized flame retardants","R.R.N.S. Bhattacharya","The Energy & Resources Institute (TERI)","4th Main, 2nd Cross, Dommlur, Umroi Road",4999250,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_16"
"614","Ministry of Environment and Forests","Phytoextraction & Phytostabilization of heavy metal contaminated soils using Foeniculum & Coriandrum species","C. Pande","Kumaun University","Department of Chemistry",2779320,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_17"
"615","Ministry of Environment and Forests","Recovery of value added products of medical importance from the solid wastes of meat industry","C. Rose","Central Leather Research Institute","Sardar Patel Road, Adyar",3139258,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_18"
"616","Ministry of Environment and Forests","Butterfly diversity in relation to landscape changes in the Walayar Valley at Palakkad Gap in Western Ghats","K.R. Sasidharan","Institute of Forest Genetics & Tree Breeding"," ",556600,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_19"
"617","Ministry of Environment and Forests","Diversity of Acridoidea (Orthopetra) in different parts of Western Ghats of India","M.K. Usmani","Aligarh Muslim University"," ",1045260,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_20"
"618","Ministry of Environment and Forests","Ecological investigation of woody vegetation & Nest Tree use by birds in the Riverine forest of Athikkadavu Valley","P. Balasubramanian","Salim Ali Centre for Ornithology & Natural History","Anaikatty",387300,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_21"
"619","Ministry of Environment and Forests","Evaluation of effects of environment polutants in the pathogenesis of various Cardio respiratory diseases in traffic police personals","D. Kumar","Maulana Azad Medical College &  Associated Hospitals","Department of Anatomy",2808960,36,"2011-12","MOEF","Indian Rupees","Months","MOEF_2011-12_22"
"620","Ministry of Environment and Forests","Reduction of Chromium toxicity using nanoparticles: Laboratory & field scale study","D. Paul","Indian Institute of Technology (Kanpur)","Department of Civil Engineering",2816080,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_1"
"621","Ministry of Environment and Forests","Efficacy validation of soil amendments & microbial cultures in reducing pesticide residues in soil, crops & ground water under field conditions","A. Srivastava","G.B. Pant University of Agriculture & Technology","College of Basic Science & Humanities",1988954,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_2"
"622","Ministry of Environment and Forests","Biodiversity of Macro Fungi in Andhra Pradesh: Application in paper & pulp industries for biobleaching & biopulping","M.A.S. Charya","Kakatiya University","Department of Microbiology",1312800,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_3"
"623","Ministry of Environment and Forests","STREAT - Sustainable semi-decentralized sewage treatment - wastewater reuse, nutrient recovery & biogas production in the Delhi metropolitan area","M. Khare","Indian Institute of Technology (Delhi)","Department of Civil Engineering, Block IV, Hauz Khas",2152800,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_4"
"624","Ministry of Environment and Forests","Synthesis of novel nanosized semiconductor photocatalyst for Sonophotocatalytic degradation of organic pollutants from industrial wastewater","T. Sivasankar","National Institute of Technology (Tiruchirapalli)","Department of Chemical Engineering",2480880,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_5"
"625","Ministry of Environment and Forests","All India coordinated research project on sacred grove ecosystem service assessment: Assessment of ecosystem services in sacred grooves of Himachal Pradesh, North Western Himalaya","S.S. Samant","G.B. Pant Institute of Himalayan Environment & Development","Himachal Unit,  Biodiversity Conservation & Management",760000,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_6"
"626","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Meghalaya","S.K. Barik","North-Eastern Hill University","Department of Botany, School of Life Sciences",1163000,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_7"
"627","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment from Northern Western Ghats of Maharashtra","A. Patwardhan","M.E.S. Abasaheb Garware College","Karve Road",745400,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_8"
"628","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Central Western Ghats in Karnataka","T.V. Ramachandra","Indian Institute of Science","Energy & Wetland Research Group, Centre for Ecological Sciences",752000,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_9"
"629","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in the Kerala part of Western Ghats","U. Chandrashekara","Kerala Forest Research Institute","Sub Centre, Nilambur, Chandakunnu",1009200,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_10"
"630","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Goa","M.K. Janarthanam","Goa University","Department of Botany",860000,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_11"
"631","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Uttarakhand","N.P. Todaria","Hemwati Nandan Bahuguna Garhwal University","Department of Forestry & N.R.",771400,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_12"
"632","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Arunachal Pradesh","O.P. Tripathi","North Eastern Regional Institute of Science & Technology","Department of Forestry",836800,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_13"
"633","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment, Manipur, NE, India","P.S. Yadava","Manipur University","Centre of Advance Study in Life Science",760800,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_14"
"634","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Madhya Pradesh","A. Tiwari","Jiwaji University","School of Studies in Botany",1250000,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_15"
"635","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment: Evaluation of ecosystem services rendered by sacred forests of Western Odisha","N. Behera","Sambalpur University","School of Life Sciences, Jyoti Vihar",654800,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_16"
"636","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Inland plains of Tamil Nadu","M. Amirthalingam","C.P.R. Environmental Education Centre","1 Eldams Road",472000,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_17"
"637","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment in Tropical Dry Evergreen Forests on the Coromandel Coast of India","N. Parthasarathi","Pondicherry University","Department of Ecology & Environmental Science",584600,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_18"
"638","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment: Evaluation of Ecosystem Services provided by sacred groves in selected locations in Karnataka & Kerala","K. Haridasan","Institute of Ayurveda & Integrative Medicine","FRLHT, 74/2, Jarakabande Kaval, Attur PO, Via Yelkahanka",775400,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_19"
"639","Ministry of Environment and Forests","All India coordinated Research Project on Sacred Grove Ecosystem Services Assessment of Eastern Ghats","K.K. Rao","Andhra University","Department of Environmental Sciences",722400,24,"2012-13","MOEF","Indian Rupees","Months","MOEF_2012-13_20"
"640","Ministry of Environment and Forests","Reduction of Chromium toxicity using nanoparticles: Laboratory & field scale study","D. Paul","Indian Institute of Technology (Kanpur)","Department of Civil Engineering",2816080,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_1"
"641","Ministry of Environment and Forests","Efficacy validation of soil amendments & microbial cultures in reducing pesticide residues in soil, crops & ground water under field conditions","A. Srivastava","G.B. Pant University of Agriculture & Technology","College of Basic Science & Humanities",1988954,24,"2013-14","MOEF","Indian Rupees","Months","MOEF_2013-14_2"
