"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"4630","Indian Council of Medical Research","Molecular genetic studies in Indian patients with Tuberous sclerosis","M. Kabra","All India Institute of Medical Sciences","Pediatrics Genetic Unit, Ansari Nagar",3672659,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_374"
"4631","Indian Council of Medical Research","Molecular typing of vibrio Cholerae isolates from Assam","A. Sharma","Gauhati Medical College & Hospital","Department of Microbiology, Bhangagarh, P.O. Indrapur",593251,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_375"
"4632","Indian Council of Medical Research","Family functioning, parental handling & life event in help seeking & non help seeking adolescents","K. Deka","Assam Medical College & Hospital","Department of Psychiatry, Barbari AMC Road",599975,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_376"
"4633","Indian Council of Medical Research","Immunohistochemical study of the expression of HER-2/neu oncogene in Ovarian Tumours","P. Medhi","Assam Medical College & Hospital","Department of Pathology, Barbari AMC Road",1119192,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_377"
"4634","Indian Council of Medical Research","Diagnostic evaluation of Pancytopenia - a prospective study at Agartala Government Medical College","A. Datta","Agartala Government Medical College","Department of Pathology, GBP Hospital Campus",810355,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_378"
"4635","Indian Council of Medical Research","Biosimilars of anti-bodies with multiple CD4s which will irreversibly neutralize broad spectrum of HIV-1 by inducing shedding of gp120s","Ashish","Institute of Microbial Technology","Department of Protein Science & Engineering, Sector-39 A",331200,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_379"
"4636","Indian Council of Medical Research","Identification of potential Anti-HIV natural product analogs using molecular docking & medicinal chemistry approaches","I.P. Singh","National Institute of Pharmaceutical Education & Research","Department of Natural Products, Sector 67, S.A.S Nagar",633600,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_380"
"4637","Indian Council of Medical Research","Identification of potential Anti-HIV natural product analogs using molecular docking & medicinal chemistry approaches","S.S. Kulkarni","National AIDS Research Institute","Molecular Virology Division, P.B. No. 1895 : 73, G Bhosari Industrial Estate",495840,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_381"
"4638","Indian Council of Medical Research","Studies on HIV-1 GP120 mediated a4b7 integrin dependent signaling in T cells & its role in HIV-1 pathogenesis","V.M. Bhor","National Institute for Research in Reproductive Health","Division of Molecular Immunology, Jehangir Merwanji Street, Parel",499200,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_382"
"4639","Indian Council of Medical Research","Development of Scylla serrata Anti-Lipopolysaccharide Factor 24 (SsALF24) as safe vaginal microbicide","K.V.R. Reddy","National Institute for Research in Reproductive Health","Division of Molecular Immunology, Jehangir Merwanji Street, Parel",388572,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_383"
"4640","Indian Council of Medical Research","Microbicide for prevention of HIV transmission & other sexually transmitted infections: In vitro efficacy & pre-clinical safety evaluation","S.K. Gupta","National Institute of Immunology","Reproductive Cell Biology Laboratory, J.N.U. Complex, Aruna Asaf Ali Marg",833748,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_384"
"4641","Indian Council of Medical Research","Identification of conserved regulatory RNA structural elements in HIV-1 genome & designing inhibitory aptamers","A. Datta","Presidency College","DBT Centre for Bioinformatics, 86/1 College Street",582444,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_385"
"4642","Indian Council of Medical Research","Rectal microbicidal nano-therapeutics of HIV/AIDS","V.B. Patravale","Institute of Chemical Technology","Department of Pharmaceutical Sciences, N.P. Marg, Matunga (East)",280800,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_386"
"4643","Indian Council of Medical Research","A survey on the prevalence of mental, neurological & substance use disorder in Jaintia Hills District in Meghalaya State","R. Mawthoh","Martin Luther Christian University","Department of Counseling & Psychology, KJPA Centre, Central Ward",434963,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_387"
"4644","Indian Council of Medical Research","Development of protein nanoparticles based microbicidal formulation in combination of Curcumin & Anti-Retroviral agents (nanoCurvARV)","A.K. Kondapi","Hyderabad University","Department of Biotechnology, School of Life Sciences, Gachibowli",543384,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_388"
"4645","Indian Council of Medical Research","Rapid epitope mapping for neutralizing antibodies & other entry inhibitors of HIV-1","R. Varadarajan","Indian Institute of Science","Department of Molecular Biophysics, Sir C.V. Raman Avenue",280800,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_389"
"4646","Indian Council of Medical Research","Leprosy & women: A retrospective study of person affected & treated in the slums of Kolkata","D.S. Chaudhury","Greater Calcutta Leprosy Treatment & Health Education","35/1/A, Old Ballygugge",362840,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_390"
"4647","Indian Council of Medical Research","Impact assessment of an intervention package to improve maternal & child health services among primitive Baiga Tribe of Dindori District in Madhya Pradesh","D. Kumar","Regional Medical Research Centre for Tribals","Medical College Campus, Nagpur Road, P.O. Garha",506394,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_391"
"4648","Indian Council of Medical Research","Expanded bioinformatic analysis & identification of novel spliced forms of proteins from large scale mass spectrometry data of Glioblastoma & other grades of human Gliomas","R. Sirdeshmukh","Institute of Bioinformatics","Discoverer Building,  7th Floor, International Technology Park, Whitefield",5580042,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_392"
"4649","Indian Council of Medical Research","Implementation of adolescent reproductive health services through sub centre & Arsh clinic at Mohanpur, CHC, West Tripura District","S. Baidya","Agartala Government Medical College","Department of Community Medicine, GBP Hospital Campus",871998,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_393"
"4650","Indian Council of Medical Research","A study on Acute Encephalitic syndrome in hospitalized pediadtric & adult patients with special reference to Japanese Encephalitis","B.R. Das","Assam Medical College & Hospital","Department of Community Medicine, Barbari AMC Road",429660,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_394"
"4651","Indian Council of Medical Research","Exploration of Actinomycetes in soil of protected forest areas of Assam for antioxidant activity & its potential application against bacterial & fungal pathogens","D. Thakur","Institute of Advanced Study in Science & Technology (IASST)","Life Sciences Division, Jawahar Nagar, Khanapara",493312,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_395"
"4652","Indian Council of Medical Research","A study on eco-epidemiological perspectives of emerging West Nile Virus in Assam","S. Kakati","Assam Medical College & Hospital","Department of Medicine, Barbari AMC Road",1169000,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_396"
"4653","Indian Council of Medical Research","A study on eco-epidemiological perspectives of emerging West Nile Cirus in Assam","S.A. Khan","Regional Medical Research Centre","N.E. Region, East-Chowkidinghee, Post Box No. 105",5571204,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_397"
"4654","Indian Council of Medical Research","Study of host innate immunity & Hepatitis B persistence","B. Borkakoty","Regional Medical Research Centre","Infectious Disease Laboratory, N.E. Region, East-Chowkidinghee, Post Box No. 105",8831070,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_398"
"4655","Indian Council of Medical Research","Genotyping diversity & drug susceptibility & mutation patterns among Mycobacterium Tuberculosis complex from Assam, India","K. Rekhadevi","Regional Medical Research Centre","N.E. Region, East-Chowkidinghee, Post Box No. 105",4278608,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_399"
"4656","Indian Council of Medical Research","Study of Neonatal Meningitis in a Tertiary Care Hospital","U. Devi","Regional Medical Research Centre","N.E. Region, East-Chowkidinghee, Post Box No. 105",3519152,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_400"
"4657","Indian Council of Medical Research","Epidemiology of Scrub Typhus in selected areas of Assam & Arunachal Pradesh","S.A. Khan","Regional Medical Research Centre","N.E. Region, East-Chowkidinghee, Post Box No. 105",3700676,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_401"
"4658","Indian Council of Medical Research","Identification of immunodiagnostic antigenic fractions of paragonimus species by Western Blotting","K. Narain","Regional Medical Research Centre","N.E. Region, East-Chowkidinghee, Post Box No. 105",4637168,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_402"
"4659","Indian Council of Medical Research","Creating an effective supportive system for the translation research activities of the Indian Council of Medical Reseach","K. Satyanarayana","Indian Council of Medical Research","Ansari Nagar",2736310,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_403"
"4660","Indian Council of Medical Research","Development of prototype & manufacture of non invasive Gluco meter using NIR spectrometry","G.H.R. Rao","The Institution of Engineers (India)","Department of Laboratory Medicine & Pathology, Karnataka State Centre, No. 3,  Dr. B.R. Ambedkar Veedhi",4919315,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_404"
"4661","Indian Council of Medical Research","Program of National Workshop for the Advancement of Physiological Sciences in India","J. Sengupta","All India Institute of Medical Sciences","Department of Physiology, Ansari Nagar",2886000,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_405"
"4662","Indian Council of Medical Research","To develop a Grade II Diagnostic Viral Laboratory in Agartala Government Medical College, Tripura","T. Majumder","Agartala Government Medical College","Department of Microbiology, GBP Hospital Campus",24707150,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_406"
"4663","Indian Council of Medical Research","Prevalence of Hepatitis B Virus infection in an urban population of South Assam","D.D. Chanda","Silchar Medical College & Hospital","Department of Microbiology, Ghungoor",512414,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_407"
"4664","Indian Council of Medical Research","Characterization of immunogenic outer membrane proteins of Leptospira Interrogans for vaccine & diagnostics","M. Kumar","Indian Institute of Technology (Guwahati)","Department of Biotechnology, North Guwahati",645500,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_408"
"4665","Indian Council of Medical Research","Prevalence of neonatal hearing impairment among different institutions at Agartala - a multicentric study","B. Nath","Agartala Government Medical College","Department of Otorhinolaryngology, GBP Hospital Campus",1039959,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_409"
"4666","Indian Council of Medical Research","Prevalence of neonatal hearing impairment among different institutions at Agartala - a multicentric study","P.K. Saha","Tripura Medical College & Dr. B.R.A.M. Hospital","Department of E.N.T.",1030959,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_410"
"4667","Indian Council of Medical Research","Prevalence of Helicobacter Pylori infections in patients of Dyspepsia with or without Ulcer attending Central Referral Hospital, Gangtok","T.S. Singh","Sikkim Manipal Institute of Medical Sciences","Department of Microbiology, 5th Mile, Tadong",590931,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_411"
"4668","Indian Council of Medical Research","Effect of yoga & music therapy with standard Diabetes care in Type 2 Diabetes - a randomized controlled trial","V.P. Singh","Sikkim Manipal Institute of Medical Sciences","Department of Physiotherary, 5th Mile, Tadong",317240,36,"2014-15","ICMR","Indian Rupees","Months","ICMR_2014-15_412"
"4669","Indian Council of Medical Research","In silico development of anti-amoebic molecules based on the structure of E.hystolitica ornithine decarboxylase","S. Tomar","Indian Institute of Technology (Roorkee )"," ",4232000,48,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_1"
"4670","Indian Council of Medical Research","Synthesis & characterization of novel hydrogels suitable for bone tissue engineering","L. Goswami","Kalinga Institute of Industrial Technology University"," ",3351300,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_2"
"4671","Indian Council of Medical Research","BRAFV600E mutation in childhood Langerhans cell histiocytosis","D. Bansal","P.G. Institute of Medical Education & Research"," ",1447952,24,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_3"
"4672","Indian Council of Medical Research","Development of ELISA based hybridization in aqueous solution assay for detection of gene amplification products of HIV 1 & 2 RNA/HCV RNA/HBV DNA in plasma samples","P. Seth","Seth Research Foundation","H 8/3, First Floor, DLF Phse I",5138134,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_4"
"4673","Indian Council of Medical Research","Emerging HIV epidemic in Assam: An exploratory study using mixed-methods approach","C. Bhattachariya","Assam State AIDS Control Society","Khanapara",1438774,8,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_5"
"4674","Indian Council of Medical Research","To develop Lung MRI protocols & sequences in children with pediatric lung disease & test its diagnostic utility by comparative evaluation with high resolution computed tomography: A radiation do","K.S. Sodhi","P.G. Institute of Medical Education & Research"," ",2233900,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_6"
"4675","Indian Council of Medical Research","Structure aided drug design synthesis & evaluation of newer neuraminidase inhibitors in treatment of Pandemic Influenza","M. Kanyalkar","Principal K.M. Kundnani College of Pharmacy","Plot No. 23, Jote Joy Building, Rambham Salgaonkar Road, Cuff Parade",2321280,44,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_7"
"4676","Indian Council of Medical Research","Effect of spinal cord contusion injury on male reproductive & sexual health: A novel therapeutic approach using Mucuna pruriens (Linn.) seed extract","P. Seppan","Dr. A.L. Mudaliar P.G. Institute of Basic Medical Sciences","Pammal Nalla Thambi Salai, Velachery",1134840,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_8"
"4677","Indian Council of Medical Research","Elucidating the activator function E2F5 tanscription factor in Prostate carcinogenesis","S. Sengupta","Calcutta University","87/1, College Street",4856250,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_9"
"4678","Indian Council of Medical Research","Efficacy & predation of certain indigenous Larvivorous fishes against the vector of Malaria in & around coal mining areas of Garohills, Meghalaya","D. Sarma","Gauhati University"," ",1687946,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_10"
"4679","Indian Council of Medical Research","Prevalence & risk factors of obstructive sleep Apnea-hypopnea syndrome in rural Indian population: A community based cross-sectional study","S.M. Pawar","Mahatma Gandhi Institute of Medical Sciences"," ",1914644,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_11"
"4680","Indian Council of Medical Research","Identification of EGFR mutation, ALK gene rearrangement, KRAS mutation & FGFR1 mutation in molecular subtyping of lung cancer","D. Jain","All India Institute of Medical Sciences","Ansari Nagar",2079924,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_12"
"4681","Indian Council of Medical Research","Study on child abuse & its relationship with attitude of adults & socio-demographic variables","S.P. Ammana","Manipal College of Nursing"," ",1076250,42,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_13"
"4682","Indian Council of Medical Research","Cognitive behavioural based intervention in group setting for tobacco cessation in tertiary de-addiction centre in northern India","G. Kaloiya","All India Institute of Medical Sciences","Ansari Nagar",390200,15,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_14"
"4683","Indian Council of Medical Research","Vector science forum-ECD:  A study on the bionomics of the potential vector species of Japanese Encephalitis virus transmission in Assam","P. Dutta","Regional Medical Research Centre"," ",2124400,30,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_15"
"4684","Indian Council of Medical Research","Distribution & bionomics of Culex, Vishnui, group of mosquitoes with reference to Japanese Encephalitis transmission in Odisha","N. Mahaptra","Regional Medical Research Centre","Nalco Nagar, Chandrasekharpur",1889080,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_16"
"4685","Indian Council of Medical Research","Genetic screening in a large family with primary open angle glaucoma","S. Periasamy","Dr. G. Venkataswamy Eye Research Institute"," ",4075800,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_17"
"4686","Indian Council of Medical Research","Comparative study of line probe assay & xpert MTB/RIF for detection of MDR","J. Bhat","Regional Medical Research Centre for Tribals"," ",6422180,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_18"
"4687","Indian Council of Medical Research","Perceptions parctice of physicians, pharmacists & patients regarding perscription of generic drugs in Patna city","J.A. Charan","All India Institute of Medical Sciences"," ",888300,18,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_19"
"4688","Indian Council of Medical Research","Mass gathering, health domains & health system responsiveness: A study of Sabarimala pilgrimages in Kerala","K.R. Nayar","Santhigir Social Research Institute"," ",2216146,15,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_20"
"4689","Indian Council of Medical Research","Study of sexual dysfunction & sexual concerns among persons with disability due to Myelopathies: Unmet need for rehabilitation services & preparation of a hospital based rehabilitation package","M. Khanna","National Institute of Mental Health & Neuro Sciences"," ",1228481,24,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_21"
"4690","Indian Council of Medical Research","To compare the efficacy of plantar fascia streching & calf streching in patients with plantar fasciitis. Double blind, RCT","R. Gupta","Government Medical College & Hospital","Sector 32",2440040,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_22"
"4691","Indian Council of Medical Research","Molecular analysis of N. gonorrhoeae isolates obtained from STD patients from across the country with in vitro decreased susceptibility to cephalosporins","S. Sood","All India Institute of Medical Sciences","Ansari Nagar",2942940,24,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_23"
"4692","Indian Council of Medical Research","Blood vessel segmentation by fuzzy C means clustering","J. Justin","Avinashilingam Institute for Home Science & Higher Education for Women"," ",2038138,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_24"
"4693","Indian Council of Medical Research","Clustering of infant & child mortality among primitive tribes in Odisha","J. Pradhan","National Institute of Technology (Rourkela)","Sector 1",1014266,8,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_25"
"4694","Indian Council of Medical Research","Identification of cellular targets of Chikungunya virus nonstructural proteins","S. Gupta","Jaypee Institute of Information Technology","A 10, Sector 62",3363750,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_26"
"4695","Indian Council of Medical Research","An assessment of economic cost of harmful alcohol use in a sample of unorganized workers in Assam & Sikkim","S. Dutta","Sikkim Manipal Institute of Medical Sciences","5th Mile, NH 13A, Tadong",4668800,24,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_27"
"4696","Indian Council of Medical Research","Defining the role of genetic, epigenetic & immunological components involved in the pathogenesis of Alopecia areata","V.K. Sharma","All India Institute of Medical Sciences","Ansari Nagar",4350138,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_28"
"4697","Indian Council of Medical Research","Evalutation of burden of SCN1A mutation in children with suspected Dravet syndome","J.K. Sahu","P.G. Institute of Medical Education & Research","Sector 12",1771600,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_29"
"4698","Indian Council of Medical Research","Investigation to understand cell signaling in noisy environment","B. Bose","Indian Institute of Technology (Guwahati)","Near Doul Gobinda Road, Amingaon",3613858,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_30"
"4699","Indian Council of Medical Research","A study of comparative evaluation of conventional & molecular method for detection of childhood bacterial Pneumonia - a hospital based study","A. Sonowal","Assam Medical College & Hospital"," ",1933160,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_31"
"4700","Indian Council of Medical Research","Morphological & molecular taxonomy of the Phlebotomus argentipes species complex in relation to transmission of Kala-azar in India","K. Ilango","Zoological Survey of India","130, Near Hotel Sangeetha, Santhome High Road",3200000,42,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_32"
"4701","Indian Council of Medical Research","Assessment of Thyroid function, cognitive & oxidative status in Thyroid dysfunction patients & correlation with event related evoked potential & EEG with brain mapping","A.D. Yumnam","Jawaharlal Nehru Institute of Medical Sciences","Porompat, Kongpal, Kongkham, Leikai",3958700,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_33"
"4702","Indian Council of Medical Research","A benchmark assessment of capacities of panchayati raj institutions to administer the grass root health system in Karnataka","D.C. Nanjuda","Mysore University","CSSEIP, Krishnaraja Boulevard Road, K.G. Koppal",1634000,21,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_34"
"4703","Indian Council of Medical Research","Improving the case management quality of non communicable diseases - Diabetes & Hypertension","V. Kumar","Government Medical College","Ullor-Akkulam Road, Chalakuzhi",3681777,21,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_35"
"4704","Indian Council of Medical Research","Faunistic studies on the diversity & distribution of mosquitoes of the high altitude Himalayan regions of Himachal Pradesh & Jammu & Kashmir","A.R. Rajavel","Vector Control Research Centre","Indra Nagar, Priyadarshini Nagar",3602560,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_36"
"4705","Indian Council of Medical Research","Ecology & distribution of Aedes Albopictus & Ae. Aegypti with special reference to Albopictus subgroup species of the subgenus Stegomyia in Kerala, India","A.R. Rajavel","Vector Control Research Centre","Indra Naar, Priyadarshini Nagar",3686240,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_37"
"4706","Indian Council of Medical Research","Assessment of childhood injury & establishing surveillance system among tribals in Sitteri panchayat Dharmapuri district, Tamil Nadu","A. Kumar","S.R.M. University","S.R.M. School of Public Health, Potheri, Kattankulathur, Kanchipuram",2018862,22,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_38"
"4707","Indian Council of Medical Research","Assessment of childhood injury & establishing surveillance system among tribals in Sitteri panchayat Dharmapuri district, Tamil Nadu","I. Krishnan","S.R.M. University","School of Public Health, Potheri, Kattankulathur, Kanchipuram",2018862,22,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_39"
"4708","Indian Council of Medical Research","A study of the impact of discriminatory behavior on psycho social health of differently abled persons","V.N. Yadav","Government P.G. College","B.T.M. Colony",1939500,21,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_40"
"4709","Indian Council of Medical Research","Role of Vitamins (A,C,D & E), telomere biology & Keap 1-Nrf2-ARE pathway in the development of idiopathic preterm prelabour rupture of membranes","M. Mehndiratta","University College of Medical Sciences & Guru Teg Bahadur Hospital","Gate No. 2, Dilshad Garden",2184786,30,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_41"
"4710","Indian Council of Medical Research","Cross sectional study on epidemiology & mechanisms of Carbapenem resistance among enterobacteriaceae members","M. Manoharan","Theni Government Medical College","Kochi-Madurai-Tondi Point Road, Kanavilakku",2295008,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_42"
"4711","Indian Council of Medical Research","In vitro study of synergistic, additive, indifferent or antagonistic effects of various antimicrobial combinations in multi-drug & extensively-drug resistant Neisseria gonorrhoeae strains","M. Bala","Vardhman Mahavir Medical College & Safdarjung Hospital","Ansari Nagar",2955993,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_43"
"4712","Indian Council of Medical Research","Development of structurally Engineered artificial Dura material (En-Dura)","B.K. Satapathy","Indian Institute of Technology (Delhi)","Hauz Khas",2067904,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_44"
"4713","Indian Council of Medical Research","Impact of radiations from cell phone towers & cell phone use on health of pregnant women, neonates & children: A multidisciplinary collaborative effort","M.S. Setia","Mahatma Gandhi Mission Institute of Health Sciences"," ",10799360,48,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_45"
"4714","Indian Council of Medical Research","Invasive fungal infections: Epidemiology, drug resistant & molecular characterization of the clinical & environmental isolates from the hosptial","I. Xess","All India Institute of Medical Sciences","Ansari Nagar",6008100,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_46"
"4715","Indian Council of Medical Research","Therapeutic outcome & dosimetry of 177 LU-labelled PSMA-617 in castration resistant Prostate cancer patients","C. Bal","All India Institute of Medical Sciences","Ansari Nagar",2803920,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_47"
"4716","Indian Council of Medical Research","Care within & outside home for school age children with Insulin dependent Diabetes Mellitus: The psychological challenges for children & their mothers","N. Chopra","Jamia Millia Islamia","Jamia Nagar",1462900,18,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_48"
"4717","Indian Council of Medical Research","Conventional & next generation sequencing approach for identification of viral etiologic agent in children with acute Flaccid Paralysis from northern India","T. Dhole","Sanjay Gandhi P.G. Institute of Medical Sciences","Rae Bareli Road",6492652,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_49"
"4718","Indian Council of Medical Research","Community sensitization for indoor residual spraying: A Mewat initiative","P.K. Goel","Shaheed Hasan Khan Mewati Government Medical College","Nalher",1846936,22,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_50"
"4719","Indian Council of Medical Research","Prevalence & epidemiology survey of hearing impairment - West region","V. Sinha","M.P. Shah Medical College","Nehru Road, Guru Govind Singh Hospital Campus, Indradeep Society",10515385,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_51"
"4720","Indian Council of Medical Research","Prevalence & epidemiology survey of hearing impairment - North region","N.K. Mohindroo","Indira Gandhi Medical College","Ridge Sanjauli Road, Lakkar Bazarr",9751364,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_52"
"4721","Indian Council of Medical Research","Prevalence & epidemiology survey of hearing  impairment - Central region","N.M. Nagarkar","All India Institute of Medical Sciences","Great Eastern Road, Tati Bandh",7550928,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_53"
"4722","Indian Council of Medical Research","Prevalence & epidemiology survey of hearing impairment  - N.E. region","N.B. Shunyu","North Eastern Indira Gandhi Regional Institute of Health"," ",12330963,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_54"
"4723","Indian Council of Medical Research","Mobilization as compared to three weeks immobilization following tendon transfer multicentric trial to study the effect of early active procedures for claw hand","H.K. Sagar","National Jalma Institute for Leprosy & other Mycobacterial Diseases"," ",891628,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_55"
"4724","Indian Council of Medical Research","Prevalence & epidemiology survey of hearing impairment - Technical coordinators","A. Thakar","All India Institute of Medical Sciences","Ansari Nagar",3994665,48,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_56"
"4725","Indian Council of Medical Research","Assessment of nutritional & morbidity status & utilization of health care facilities in the elderly population aged 60 years & above (2015-17)","P. Suryanarayana","National Institute of Nutrition","Near Tarnaka Flyover, Jamia-Osmania",2456426,24,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_57"
"4726","Indian Council of Medical Research","Multicentric trial to study the effect of early active mobilization as compared two three weeks immobilization following tendon transfer procedures for claw hand","V. Sreenivas","All India Institute of Medical Sciences","Ansari Nagar",1461483,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_58"
"4727","Indian Council of Medical Research","Improving health & nutritional status of vulnerable segment of population by implementing multi-component health & nutrition education intervention as a sustainable model of intevention","E. Zomawia","Civil Hospital","Bazar Bungkawn, Bara Bazar, Darorpui",607500,48,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_59"
"4728","Indian Council of Medical Research","Multicentric trial to study the effect of early active mobilization as compared to three weeks immobilization following tendoon transfer procedures for claw hand","M. Ebenezer","Schieffelin Leprosy Research & Training Centre"," ",1222290,36,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_60"
"4729","Indian Council of Medical Research","Improving health & nutritional status of vulnerable segment of population by implementing multi-component health & nutrition education intervention as a sustainable model of intervention","T.H.A. Singh","Regional Institute of Medical Sciences","Lamphelpat",607500,48,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_61"
"4730","Indian Council of Medical Research","Multicentric trial to study the effect of early active mobilization as compared to three weeks immmobilization following rendon transfer procedures for claw hand","P. Das","The Leprosy Mission Hospital","Naini, Prayaagraj",407430,24,"2015-16","ICMR","Indian Rupees","Months","ICMR_2015-16_62"
