NOMBRE DEL SUJETO DE APOYO,NOMBRE DEL PROYECTO,SECTOR,MONTO
UNIVERSIDAD AUTONOMA DE GUERRERO,"PROPIEDADES DE RESISTENCIA Y DURABILIDAD DE LOS MATERIALES DE CONSTRUCCION UTILIZADOS EN VIVIENDAS DE INTERES SOCIAL EN LA CIUDAD DE CHILPANCINGO, GRO.",CONAVI,175452.4
UNIVERSIDAD AUTONOMA DE TAMAULIPAS,"REVITALIZACION URBANA, OPORTUNIDAD PARA LA DENSIFICACION CIUDAD VERTICAL EN CORREDORES URBANOS Y ESPACIOS ABIERTOS. (ENTORNO DE LA LAGUNA DEL CARPINTERO, TAMPICO).",CONAVI,236500
INSTITUTO POLITECNICO NACIONAL,"DISENO, CONSTRUCCION Y CARACTERIZACION DE UN PROTOTIPO DE COMPONENTE CONSTRUCTIVO PARA VIVIENDA SUSTENTABLE.",CONAVI,594042
UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,"DENSIFICACION Y VIVIENDA VERTICAL EN ZONAS DE CENTRALIDAD URBANA: ESTUDIO DE ESTRATEGIAS DE DESARROLLO URBANO SUSTENTABLE PARA CIUDAD JUAREZ, CHIH.",CONAVI,433500
"UNIVERSIDAD DEL MAYAB, S.C. ","INNOVACION, EFICIENCIA Y SUSTENTABILIDAD EN CONJUNTOS URBANOS EN MEXICO. GUIA PARA EL DIAGNOSTICO Y CERTIFICACION DEL DESEMPENO DE CONJUNTOS URBANOS Y PROPUESTAS DE DISENO POR REGION BIOCLIMATICA.",CONAVI,289900
UNIVERSIDAD DE COLIMA ,GUIA DE ESTRATEGIAS PARA LA UTILIZACION DE SUELO BALDIO EN AREAS URBANAS,CONAVI,724851.2
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,DISENO Y CARACTERIZACION DE SISTEMAS DE CALEFACCION AMBIENTAL SOLAR DE AIRE Y AGUA INCORPORADOS EN LA ARQUITECTURA DE NUEVA VIVIENDA,CONAVI,1897400
UNIVERSIDAD AUTONOMA DE NUEVO LEON,MATRICES INSUMO-PRODUCTO Y DE CONTABILIDAD SOCIAL NACIONALES Y POR REGIONES CON DISTINCION DEL INGRESO LABORAL PRODUCTIVO Y REPRODUCTIVO POR GENERO,INMUJERES,537529.8
INSTITUTO POLITECNICO NACIONAL,PRODUCTOS VERDES PARA EL EMPODERAMIENTO DE LAS MUJERES EN COMUNIDADES RURALES DE PUEBLA Y TLAXCALA,INMUJERES,381097.74
UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA SUR,DE LAS SEQUIAS A LAS INUNDACIONES: DESAFIOS PARA EL EMPODERAMIENTO DE LAS MUJERES EN EL USO Y MANEJO DEL AGUA. UN ESTUDIO DE CUATRO PROBLEMATICAS DEL AGUA EN MEXICO CON PERSPECTIVA DE GENERO,INMUJERES,334900
"UNIVERSIDAD JOSE VASCONCELOS DE OAXACA, S.C.","INCORPORACION DE LAS MUJERES DE COMUNIDADES DE LOS VALLES CENTRALES DEL ESTADO DE OAXACA AL DESARROLLO, A TRAVES DE LA CAPTACION DE AGUA DE LLUVIA",INMUJERES,985060
INSTITUTO POLITECNICO NACIONAL,RESPONDIENDO A LA PLATAFORMA BEIJING A TRAVES DE LA TECNOLOGIA VERDE Y BIOENERGIA: PRODUCCION FORESTAL DE PEQUENA ESCALA PARA MITIGACION DE CAMBIO CLIMATICO,INMUJERES,490000
UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,"EMPODERAMIENTO ECONOMICO DE LAS HONGUERAS DEL MUNICIPIO DE ACAXOCHITLAN, HGO. A TRAVES DE PROCESOS ORGANIZATIVOS PARA LA ELABORACION DE PRODUCTOS ALIMENTICIOS A BASE DE HONGOS SILVESTRES Y CULTIVO ORGANICO DE PLANTAS",INMUJERES,1428000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EVALUACION  DE  UN PROGRAMA DE INTERRUPCIONES ESTRUCTURADAS  DE TARAA EN CICLOS DE 4/12 SEMANAS EN NINOS  CON  SIDA  Y  CARGA VIRAL  CRONICAMENTE  INDETECTABLE,SALUD,116000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,DISENO Y EVALUACION DE UNA ESTRATEGIA PARA PREVENIR SOBREPESO Y  OBESIDAD EN  ESCOLARES DE LA CIUDAD DE MEXICO,SALUD,785400
INSTITUTO NACIONAL DE PEDIATRIA,DETECCION DE TRANSLOCACIONES CRIPTICAS DE LOS CROMOSOMAS ACROCENTRICOS EN FAMILIAS CON ABORTOS CON ANEUPLOIDIAS,SALUD,84750
INSTITUTO MEXICANO DEL SEGURO SOCIAL,MARCADORES BIOQUIMICOS EN LA PROGRESION DE LA CALCIFICACION ARTERIAL  Y SU  ASOCIACION CON MORTALIDAD CARDIOVASCULAR EN PACIENTES DE HEMODIALISIS Y DIALISIS PERITONEAL.,SALUD,707500
INSTITUTO NACIONAL DE REHABILITACION,EFECTO DE LA VIBRACION COMO TERAPIA PREVENTIVA DEL SINDROME DEL PIE DIABETICO,SALUD,62000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,"EFECTO DE LA ADMINISTRACION ENTERAL DE ACIDOS GRASOS POLI-INSATURADOS OMEGA 3 MAS UN COMPLEMENTO ALIMENTICIO  SOBRE LA MORTALIDAD, EL  ESTADO DE NUTRICION Y LA TOXICIDAD DEL TRATAMIENTO DE NINOS CON LEUCEMIA AGUDA LINFOBLASTICA: ENSAYO CLINICO CONTROLA",SALUD,85720
INSTITUTO NACIONAL DE REHABILITACION,IMPACTO DEL SINDROME METABOLICO EN LA GENESIS Y PROGRESION DE LA OSTEOARTRITIS (OA) DE RODILLAS EN ADULTOS JOVENES. UN ESTUDIO EN LA POBLACION MEXICANA.,SALUD,259456
UNIVERSIDAD AUTONOMA DE ZACATECAS,IDENTIFICACION DE PERFILES DE EXPRESION DE MICRO-RNAS PARA LA PREDICCION DEL RIESGO DE PRE-ECLAMPSIA,SALUD,129200
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,IDENTIFICACION DE GENES DE RIESGO PARA LA DIABETES GESTACIONAL UTILIZANDO MAPEO POR ADMIXTURE Y ANALISIS DE EXPRESION GENICA GLOBAL EN PLACENTA Y TEJIDO ADIPOSO,SALUD,249800
INSTITUTO NACIONAL DE REHABILITACION,"EVALUACION DE LA EFECTIVIDAD DE LA TERAPIA DE MARCHA CON CONTROL DE VELOCIDAD, LONGITUD DE PASO Y CADENCIA POR MEDIO DE ESTIMULOS VISUALES, AUDITIVOS Y ATENCIONALES EN LA REHABILITACION DE LA ENFERMEDAD DE PARKINSON",SALUD,20000
INSTITUTO NACIONAL DE PEDIATRIA,"TOXOPLASMOSIS CONGENITA. RELACION DE LOS POLIMORFISMOS DE GENES DEL PARASITO Y DE LA RESPUESTA INMUNE DE LA MADRE Y DEL HIJO CON LA EXPRESION, LA ACTIVIDAD BIOLOGICA, LA TRANSMISION VERTICAL Y LA PATOGENIA FETAL",SALUD,743500
INSTITUTO NACIONAL DE MEDICINA GENOMICA,DENSIDAD MINERAL OSEA Y OSTEOPOROSIS EN MUJERES MEXICANAS: ESTUDIO DE ASOCIACION DEL GENOMA COMPLETO.,SALUD,50000
UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,INHIBICION DEL MECANISMO DE ADQUISICION DE HIERRO PARA EL CONTROL DE INFECCIONES CAUSADAS POR STREPTOCOCCUS PNEUMONIAE.,SALUD,486500
CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO A.C.,INTERVENCION NUTRICIONAL PARA POTENCIALIZAR LA CAPACIDAD FUNCIONAL A TRAVES DE LA RECUPERACION DE LA MASA Y FUERZA MUSCULAR EN ADULTOS MAYORES CON SARCOPENIA.,SALUD,30000
"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",RESPUESTA ANTIOXIDANTE DE LA LECHE MATERNA A LA PRESENCIA DE CONTAMINACION QUIMICA,SALUD,396000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,DESARROLLO DE UN FITOMEDICAMENTO ANTIDEPRESIVO Y ANSIOLITICO CON BASE EN EL EXTRACTO ESTADARIZADO DE TILIA AMERICANA,SALUD,525000
INSTITUTO NACIONAL DE SALUD PUBLICA,FACTORES DE RIESGO PARA CANCER DE PROSTATA EN HOMBRES MEXICANOS,SALUD,220400
INSTITUTO TECNOLOGICO DE ESTUDIOS SUPERIORES DE MONTERREY,DIAGNOSTICO DE CANCER DE MAMA BASADO EN BIOMARCADORES DE IMAGENES VALIDADOS CON EXPRESION GENETICA.,SALUD,120440
INSTITUTO NACIONAL DE PERINATOLOGIA,OBTENCION DE CELULAS PRODUCTORAS DE INSULINA A PARTIR DE CELULAS EPITELIALES DEL AMNIOS HUMANO Y SU APLICACION EN MODELOS EXPERIMENTALES DE LA DIABETES.,SALUD,425000
UNIVERSIDAD DE GUADALAJARA,"INULINA DE AGAVE, UNA ALTERNATIVA PARA DISMINUIR LOS NIVELES DE AMONIO SERICO EN PACIENTES CON CIRROSIS HEPATICA.",SALUD,155000
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,"BIOMARCADORES PARA LAS INFECCIONES CAUSADAS POR M. TUBERCULOSIS, MICOBACTERIAS NO TUBERCULOSAS Y LA VACUNACION CON BCG.",SALUD,795000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,RELACION ENTRE FACTORES AMBIENTALES Y EL REARREGLO GENICO MLL/AF4 EN EL DESARROLLO DE LA LEUCEMIA AGUDA EN LACTANTES.,SALUD,119016
INSTITUTO NACIONAL DE SALUD PUBLICA,"EVALUACION DE LA EXPOSICION A COMPUESTOS ORGANICOS PERSISTENTES Y METALES PESADOS, ASI COMO LOS POTENCIALES EFECTOS EN SALUD DE MUJERES EMBARAZADAS Y SUS RECIEN NACIDOS EN DOS SITIOS DE MEXICO",SALUD,234742
UNIVERSIDAD AUTONOMA DE NUEVO LEON,IDENTIFICACION Y ANALISIS DE LAS VARIANTES GENETICAS DEL VIRUS DEL DENGUE Y SU ASOCIACION CON LA DINAMICA DE LA TRANSMISION DE DENGUE EN AREAS ENDEMICAS,SALUD,327234
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,EXPRESION DE MICRORNAS Y SU RELACION CON MARCADORES DE MADURACION EN CELULAS DEL SISTEMA INMUNE DE POBLACION EXPUESTA A CONTAMINANTES AMBIENTALES,SALUD,190000
INSTITUTO NACIONAL DE PEDIATRIA,BUSQUEDA DE CNVS EN INDIVIDUOS CON TRISOMIA 21 Y MONOSOMIA X,SALUD,155000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,"DISENO E IMPLEMENTACION DE UN PROGRAMA DE COMUNICACION DE RIESGOS, UNA ALTERNATIVA DE INTERVENCION PARA MEJORAR LA SALUD AMBIENTAL INFANTIL EN UNA ZONA CON DIVERSOS PROBLEMAS AMBIENTALES.",SALUD,133000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,BIOMARCADORES PREDICTIVOS DE LA MODULACION DE LA RESPUESTA INFLAMATORIA CON OXIGENOTERAPIA HIPERBARICA EN PACIENTES DIABETICOS CON INFECCIONES DE TEJIDOS BLANDOS,SALUD,95000
INSTITUTO NACIONAL DE MEDICINA GENOMICA,IDENTIFICACION DE BIOMARCADORES DE ADENOCARCINOMA PULMONAR EN EL PROTEOMA DE SALIVA,SALUD,278000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,ANALISIS DE COSTO-EFECTIVIDAD DE UN MODELO DE INTERVENCION MULTIPLE PARA EL DIAGNOSTICO Y TRATAMIENTO DE LA NEFROPATIA TEMPRANA EN PACIENTES CON DIABETES MELLITUS TIPO 2,SALUD,23000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,NUEVAS  ESTRATEGIAS PARA LA BUSQUEDA DE MARCADORES MOLECULARES PARA EL DIAGNOSTICO DE LA ENFERMEDAD DE ALZHEIMER Y LA ATENCION A LAS FAMILIAS AFECTADAS,SALUD,1558840
INSTITUTO MEXICANO DEL SEGURO SOCIAL,INFLUENCIA DE LAS COMPLICACIONES SENSORIALES  DE LA DIABETES MELLITUS TIPO 2 Y DE LA OBESIDAD EN LA OCURRENCIA DE CAIDA Y EN LA ESTABILIDAD CORPORAL,SALUD,72000
INSTITUTO NACIONAL DE PERINATOLOGIA,"EFECTIVIDAD DEL TRATAMIENTO MEDICO NUTRICIO MAS METFORMINA TRANSGESTACIONAL VS SOLO TRATAMIENTO MEDICO NUTRICIO, PARA DISMINUIR LA INCIDENCIA  DE DIABETES MELLITUS GESTACIONAL EN EMBARAZADAS CON SINDROME DE OVARIOS POLIQUISTICOS U OBESIDAD",SALUD,180000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,BIOMARCADORES DE FALLA TEMPRANA DE LAS CELULAS BETA EN SUJETOS CON DIABETES MELLITUS TIPO 2 Y SUJETOS CON PREDIABETES.,SALUD,400000
FUNDACION DE ASISTENCIA CONDE DE VALENCIANA IAP,CREACION DE UNA CORNEA HUMANA A PARTIR DE CELULAS TRONCALES DE MEMBRANA AMNIOTICA,SALUD,455000
INSTITUTO NACIONAL DE SALUD PUBLICA,DETERMINANTES AMBIENTALES DE LA OBESIDAD INFANTIL Y  POLITICAS PUBLICAS EN MEXICO,SALUD,389280
INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA,"EVALUACION DE MARCADORES MOLECULARES DE LA VIA DE SENALIZACION NOTCH PARA EL 
DIAGNOSTICO Y TRATAMIENTO DE CANCER CERVICOUTERINO.",SALUD,78600
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,"OBTENCION, MANTENIMIENTO Y OPTIMIZACION DEL PROCESO DE DIFERENCIACION DE CELULAS PLURIPOTENTES INDUCIDAS HUMANAS (IPSCS) HACIA FENOTIPOS PROGENITORES RETINALES",SALUD,459200
HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ,DISENO Y APLICACION DE UN SISTEMA DUPLEX EN TIEMPO REAL PARA LA DETECCION RAPIDA  DE BOCAVIRUS Y ADENOVIRUS EN MUESTRAS DE EXUDADO FARINGEO,SALUD,100000
UNIVERSIDAD AUTONOMA DE COAHUILA,DISENO DEL TRATAMIENTO DE DIABETES MEDIANTE LA REGULACION ENZIMATICA DE LA CONCENTRACION DE GLUCOSA A NIVEL DE TRACTO DIGESTIVO,SALUD,137100
INSTITUTO NACIONAL DE PEDIATRIA,ANALISIS DE LAS MUTACIONES EN EL GEN LRBA (LYPOPOLISACHARIDE RESPONSIVE AND BEIGE-LIKE ANCHOR) EN INMUNODEFICIENCIA COMUN VARIABLE (ICV),SALUD,340000
INSTITUTO NACIONAL DE SALUD PUBLICA,IDENTIFICACION DE SECUENCIAS PARA OPTIMIZAR LA EXPRESION DE MOLECULAS EXOGENAS INHIBIDORAS DE LA REPLICACION DEL VIRUS DENGUE EN EL VECTOR AEDES AEGYPTI,SALUD,260000
INSTITUTO NACIONAL DE SALUD PUBLICA,ANALISIS INTEGRAL DE RIESGO PARA LA TRANSMISION DE LA ENFERMEDAD DE CHAGAS EN MEXICO.,SALUD,203000
UNIVERSIDAD AUTONOMA DE YUCATAN,CASAS Y ESCUELAS A PRUEBA DE AEDES AEGYPTI PARA  MAXIMIZAR EL CONTROL Y LA PREVENCION DEL DENGUE EN AREAS DE RIESGO EN YUCATAN,SALUD,192200
UNIVERSIDAD JUAREZ DEL ESTADO DE DURANGO,"EVALUACION DE MARCADORES GENETICOS, ESTRES OXIDATIVO Y GENOTOXICIDAD EN MUJERES CON PREECLAMPISA EXPUESTAS A ARSENICO DEL ESTADO DE DURANGO",SALUD,157000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,IDENTIFICACION DE BIOMARCADORES ASOCIADOS A INFECCIONES SEVERAS POR VIRUS SINCICIAL RESPIRATORIO,SALUD,393000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""","CONTRIBUCION DE VARIACIONES DE LOS GENES LMF1, GPIHBP1 Y APO AV  EN LA GENESIS DE LA QUILOMICRONEMIA",SALUD,361710.4
INSTITUTO NACIONAL DE REHABILITACION,"CARACTERIZACION CLINICA, NEUROPSICOLOGICA Y DE LA ACTIVIDAD ELECTRICA EN ADULTOS CON DANO CEREBRAL SECUNDARIO A TRAUMATISMO CRANEOENCEFALICO O A UN EVENTO  CEREBRO-VASCULAR; PROCEDIMIENTOS DIAGNOSTICOS Y NEUROREHABILITACION INTEGRAL.",SALUD,60086
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,VALOR DE LA PROLACTINA Y DE LAS VASOINHIBINAS COMO FACTORES PRONOSTICOS Y TERAPEUTICOS DE LA RETINOPATIA DIABETICA,SALUD,498000
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",EFICACIA Y ADHERENCIA DE DOS INTERVENCIONES PARA EL CONTROL DE PESO EN MUJERES CON OBESIDAD MORBIDA,SALUD,588760
INSTITUTO NACIONAL DE REHABILITACION,DESARROLLO DE UN MODELO DE CRIOPRESERVACION DE ALOINJERTOS HUMANOS CON FINES DE TRASPLANTE: ESTUDIO MULTICENTRICO PARA EVALAUAR LA  SEGURIDAD Y ESTABILIDAD BIOLOGICA.,SALUD,118500
INSTITUTO MEXICANO DEL SEGURO SOCIAL,"EFECTO DE LA ADMINISTRACION  ENTERAL DE ACIDO DOCOSAHEXAENOICO SOBRE CITOCINAS, TOLERANCIA ENTERAL, VELOCIDAD DE CRECIMIENTO, ENTEROCOLITIS NECROSANTE Y ESTANCIA HOSPITALARIA EN NEONATOS PRETERMINO",SALUD,195679.5
INSTITUTO NACIONAL DE CANCEROLOGIA,SIGNIFICADO PRONOSTICO DE LA PRESENCIA DE VIRUS DE PAPILOMA HUMANO EN GANGLIOS LINFATICOS EN PACIENTES CON CANCER CERVICOUTERINO TRATADOS INICIALMENTE CON CIRUGIA RADICAL: ESTUDIO DE CASOS Y CONTROLES.,SALUD,40000
INSTITUTO NACIONAL DE SALUD PUBLICA,IMPLEMENTACION DE UN MODELO INTERCULTURAL DE ATENCION A LA SALUD PARA ADULTOS MAYORES TARAHUMARAS,SALUD,517200
INSTITUTO NACIONAL DE REHABILITACION,DESARROLLO DE UN SUSTITUTO BIOLOGICO DE PIEL PARA EL TRATAMIENTO DE QUEMADURAS MEDIANTE TECNICAS DE INGENIERIA DE TEJIDOS.,SALUD,807400
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EVALUACION E INDUCCION DE LA RESPUESTA INMUNE INNATA EN PACIENTES GERIATRICOS,SALUD,80000
"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",RELACION ENTRE LOS NIVELES DE PUFA Y ANTIOXIDANTES EN LECHE MATERNA DE CUATRO LOCALIDADES EXPUESTAS A DISTINTOS NIVELES DE CONTAMINACION QUIMICA,SALUD,809600
UNIVERSIDAD DE GUADALAJARA,"EVALUACION DE LOS ANTICUERPOS ANTI-PADI4 COMO UN NUEVO MARCADOR SEROLOGICO EN LA VALORACION CLINICA EN ARTRITIS REUMATOIDE Y SU CORRELACION CON HAPLOTIPOS FUNCIONALES, EXPRESION ALELICA Y ACTIVIDAD ENZIMATICA DE PADI4.",SALUD,200000
INSTITUTO NACIONAL DE SALUD PUBLICA,"SINDROME METABOLICO, MENOPAUSIA Y ENFERMEDAD CARDIOVASCULAR SUBCLINICA EN MUJERES MEXICANAS: DETERMINANTES Y PREDICTORES EN LA COHORTE ESMAESTRAS .",SALUD,117400
UNIVERSIDAD IBEROAMERICANA,TRANSFERENCIA A LA CLINICA DEL SISTEMA DE FABRICACION DE ASIENTOS CONFORMADOS PARA NINOS CON DISCAPACIDAD,SALUD,405981
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""","MECANISMOS DE ACCION DEL ACETATO DE ULIPRISTAL, UN NUEVO ANTICONCEPTIVO DE EMERGENCIA: EFECTOS SOBRE LA UNIDAD HIPOTALAMO-HIPOFISARIA Y EL ENDOMETRIO.",SALUD,320000
INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMPACTO DE LA UTILIZACION DE ACIDOS GRASOS POLI INSATURADOS DE CADENA LARGA OMEGA-3 EN LA PERDIDA DE PESO Y RESISTENCIA A LA INSULINA DE ADOLESCENTES OBESOS,SALUD,693803
INSTITUTO MEXICANO DEL SEGURO SOCIAL,EFICACIA DE INICIADORES PARA LA DETECCION DE DIFERENTES REGIONES DEL VIRUS DE LA HEPATITIS B EN PACIENTES Y DONADORES DE SANGRE REACTIVOS A ANTI-CORE Y AGVHBS NO DETECTABLE.,SALUD,200000
INSTITUTO NACIONAL DE SALUD PUBLICA,"EVALUACION DE LA EXPOSICION A MANGANESO Y SUS EFECTOS EN SALUD EN LA POBLACION  RESIDENTE DE UN DISTRITO MINERO EN HIDALGO, A PARTIR DE LA IMPLEMENTACION DE MEDIDAS DE CONTROL EN LAS FUENTES DE EMISION.",SALUD,49400
INSTITUTO NACIONAL DE PERINATOLOGIA,PROPUESTA DE UN MODELO SOCIOCULTURAL PARA PREVENIR LAS MUERTES MATERNAS,SALUD,242000
UNIVERSIDAD DE MONTERREY,"DISENO DE UN SISTEMA DE DETECCION RAPIDO, EFICIENTE Y PORTATIL DE DENGUE POR MEDIO DE TECNICAS DE INGENIERIA GENETICA Y NANOTECNOLOGIA.",SALUD,400000
INSTITUTO POTOSINO DE INVESTIGACION CIENTIFICA Y TECNOLOGICA,"DIAGNOSTICO MOLECULAR RAPIDO Y PRECISO DE LAS ESPECIES DE CANDIDA MAS COMUNES EN INFECCIONES HOSPITALARIAS: CANDIDA TROPICALIS, CANDIDA PARAPSILOSIS Y CANDIDA ALBICANS.",SALUD,472875
"INSTITUTO NACIONAL DE CIENCIAS MEDICAS Y NUTRICION ""SALVADOR ZUBIRAN""",DESARROLLO Y VALIDACION DE UN INMUNOENSAYO PARA LA CUANTIFICACION DE PRODUCTOS FINALES DE GLICOSILACION AVANZADA: EVALUACION DE SU VALOR DIAGNOSTICO PARA PREDECIR LAS COMPLICACIONES CRONICAS DE LA DIABETES MELLITUS.,SALUD,183068
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,"CONDUCTA DE BUSQUEDA Y TDAH, UN MODELO PARA EL ESTUDIO CLINICO DEL TDAH Y EL ANALISIS DE LAS FUNCIONES EJECUTIVAS.",SALUD,289000
UNIVERSIDAD AUTONOMA DE NUEVO LEON,EVALUACION DEL EFECTO COMBINADO DE ADEMETIONINA (S-ADENOSYL METIONINA) Y LA TERAPIA ESTANDAR DE IFN (PEG-IFN-ALFA Y RIBAVIRINA) EN LA REPLICACION DEL VHC: ESTUDIO IN VITRO Y EN PACIENTES CON HEPATITIS C,SALUD,357498
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,POLIMORFISMOS EN CALPAINA-10 Y SU EFECTO SOBRE LA EXPRESION DEL GEN EN NINOS CON OBESIDAD. POSIBLE MARCADOR DE RIESGO PARA SINDROME METABOLICO,SALUD,252500
INSTITUTO NACIONAL DE NEUROLOGIA Y NEUROCIRUGIA,BIOMARCADORES GENETICOS ASOCIADOS A LA DEPRESION EN ENFERMEDADES NEURODEGENERATIVAS EN POBLACION MESTIZO MEXICANA,SALUD,285000
CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL I.P.N.,VALIDACION DE UN NUEVO METODO PARA EL DIAGNOSTICO TEMPRANO DE LA TRICOMONOSIS.,SALUD,199500
INSTITUTO NACIONAL DE SALUD PUBLICA,EVALUACION DEL IMPACTO EN SALUD POR EXPOSICION A CONTAMINANTES ATMOSFERICOS CRITERIO EN 26 CIUDADES DE MEXICO.,SALUD,184000
INSTITUTO NACIONAL DE SALUD PUBLICA,ESTRATEGIA COMUNITARIA DE ATENCION EN SALUD DE LAS PERSONAS ADULTAS MAYORES EN SITUACION DE DESPROTECCION SOCIAL EN COMUNIDADES RURALES DEL ESTADO DE MORELOS: UN MODELO DE ATENCION CON ENFOQUE SOCIAL.,SALUD,127002.4
INSTITUTO NACIONAL DE PEDIATRIA,"EVALUACION DEL SISTEMA DE VIGILANCIA Y PROMOCION DEL DESARROLLO INTEGRAL DEL NINO. ESTUDIOS DE VALIDEZ CONCURRENTE E IMPACTO, Y DISENO DE ESTRATEGIAS DE CAPACITACION.",SALUD,210800
INSTITUTO MEXICANO DEL SEGURO SOCIAL,"ASOCIACION ENTRE POLIMORFISMOS GENETICOS DE PROTEINAS INVOLUCRADAS EN EL TRANSPORTE, METABOLISMO E INTERACCION DEL FARMACO OSELTAMIVIR Y LAS REACCIONES ADVERSAS EN PACIENTES DEL IMSS EN EL NORESTE DE MEXICO.",SALUD,298000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,EVALUACION DE LA SALUD AMBIENTAL INFANTIL DE UNA COMUNIDAD DEL ESTADO DE MEXICO,SALUD,147613
HOSPITAL GENERAL DE MEXICO,"ESTUDIO DE LOS GENES DE RESISTENCIA A MULTIDROGAS DE LA FAMILIA (ABC-B1,B7,B11) Y DEL POLIMORFIMO C3435T  EN PACIENTES CON LEUCEMIA AGUDA  Y SU IMPACTO  CLINICO.",SALUD,120000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,IDENTIFICACION DE POLIMORFISMOS DE NAT2 COMO MARCADORES GENETICOS Y SU ASOCIACION CON LA FARMACOCINETICA DE ISONIACIDA Y SU METABOLITO. HACIA UNA ESTRATEGIA PARA LA INDIVIDUALIZACION DE LA TERAPIA ANTIFIMICA EN PACIENTES CON TUBERCULOSIS.,SALUD,60000
INSTITUTO POLITECNICO NACIONAL,POLIMORFISMOS Y NIVELES DE EXPRESION DEL GEN DE QUIMASA Y SU RELACION FUNCIONAL SOBRE LA EXPRESION DE GENES VASOACTIVOS COMO MARCADORES DE RIESGO PARA EL DESARROLLO DE LA PREECLAMPSIA.,SALUD,130000
UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,IDENTIFICACION DE MICRORNA-326 COMO UN MARCADOR GENETICO UTIL PARA EVALUAR LA SEVERIDAD DE LA TUBERCULOSIS EN POBLACION MEXICANA Y SU ASOCIACION CON EL BIOMARCADOR DE INFLAMACION TH17.,SALUD,120000
INSTITUTO NACIONAL DE SALUD PUBLICA,IDENTIFICACION DE BIOMARCADORES ASOCIADOS A LESIONES GASTRICAS PREMALIGNAS Y DE TRANSFORMACION A CANCER POR MEDIO DE ELECTROFORESIS BI-DIMENSIONAL Y ESPECTROMETRIA DE MASAS (LC-MS).,SALUD,225200
INSTITUTO POLITECNICO NACIONAL,"EFECTO DE LOS POLIMORFISMOS GENETICOS DEL CYP3A4, CYP3A5, MDR1 Y NAT2 SOBRE LA FARMACOCINETICA DE NIFEDIPINA E HIDRALAZINA Y SU RESPUESTA CLINICA EN MUJERES CON PREECLAMPSIA-ECLAMPSIA.",SALUD,15000
INSTITUTO NACIONAL DE REHABILITACION,REEMPLAZO DE MENISCO CON UNA BIOPROTESIS DE MATERIALES SINTETICOS BIOABSORBIBLES Y CELULAS TRONCALES AUTOLOGAS.,SALUD,60000
INSTITUTO NACIONAL DE SALUD PUBLICA,"SEROEPIDEMIOLOGIA A NIVEL NACIONAL DE TRES INFECCIONES DE TRANSMISION SEXUAL CON EFECTOS SINERGISTICOS: VIH/SIDA, SIFILIS Y HERPES GENITAL",SALUD,158000
UNIVERSIDAD AUTONOMA DE QUERETARO,ENFERMEDAD CARDIOVASCULAR  EN ESTADIOS TEMPRANOS DE LA NEFROPATIA DIABETICA EN POBLACION MEXICANA CON DIABETES MELLITUS-2,SALUD,44500
